RID	GLOSS	DOCULECT	Language_Name	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE	NOTES
DammaiRurang_5	cloud	DammaiRurang	Dammai (Rurang)	CLOUD	1489	mimu	mi+mu	Abraham2018	*maj-məwŋ
DammaiRurang_273	cold	DammaiRurang	Dammai (Rurang)	COLD	1287	mətʃo	mə+tʃo	Abraham2018	
DammaiRurang_173	to come	DammaiRurang	Dammai (Rurang)	COME	1446	khanam	kʰa+nam	Abraham2018	
DammaiRurang_nan	correct	DammaiRurang	Dammai (Rurang)	CORRECT (RIGHT)	1725	Ø	Ø	Ø	
DammaiRurang_nan	count	DammaiRurang	Dammai (Rurang)	COUNT	1420	Ø	Ø	Ø	
DammaiRurang_185	to cry	DammaiRurang	Dammai (Rurang)	CRY	1839	krəmna	krəm+na	Abraham2018	*kraC
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	DARK	706	Ø	Ø	Ø	
DammaiRurang_135	daughter	DammaiRurang	Dammai (Rurang)	DAUGHTER	1357	zəmrə	zəm+rə	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	DEW	1977	Ø	Ø	Ø	
DammaiRurang_222	to die	DammaiRurang	Dammai (Rurang)	DIE	1494	tʃi	tʃi	Abraham2018	*θəj
DammaiRurang_nan	dig	DammaiRurang	Dammai (Rurang)	DIG	1418	Ø	Ø	Ø	*taC
DammaiRurang_nan	dirty	DammaiRurang	Dammai (Rurang)	DIRTY	1230	Ø	Ø	Ø	*ni-tɕi
DammaiRurang_78	dog	DammaiRurang	Dammai (Rurang)	DOG	2009	sadʒi	sa+dʒi	Abraham2018	
DammaiRurang_198	to dream	DammaiRurang	Dammai (Rurang)	DREAM	2374	theme	tʰe+me	Abraham2018	*tai-mə
DammaiRurang_189	to drink	DammaiRurang	Dammai (Rurang)	DRINK	1401	thoŋ	tʰoŋ	Abraham2018	*tuŋ
DammaiRurang_270	dry	DammaiRurang	Dammai (Rurang)	DRY	1398	mekhijan	me+kʰi+jan	Abraham2018	*mə-ki-laŋ
DammaiRurang_17	dust	DammaiRurang	Dammai (Rurang)	DUST	2	nadəmo	na+də+mo	Abraham2018	
DammaiRurang_105	ear	DammaiRurang	Dammai (Rurang)	EAR	1247	dʒo	dʒo	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	EARLY	672	Ø	Ø	Ø	
DammaiRurang_15	soil/ground	DammaiRurang	Dammai (Rurang)	EARTH (SOIL)	1228	naʔ	naʔ	Abraham2018	*naʔ
DammaiRurang_nan	earthworm	DammaiRurang	Dammai (Rurang)	EARTHWORM	2350	Ø	Ø	Ø	
DammaiRurang_188	to eat	DammaiRurang	Dammai (Rurang)	EAT	1336	tʃu	tʃu	Abraham2018	*tɕa
DammaiRurang_88	egg	DammaiRurang	Dammai (Rurang)	EGG	744	dori	do+ri	Abraham2018	*do-riŋ
DammaiRurang_232	eight	DammaiRurang	Dammai (Rurang)	EIGHT	1705	tʃigə	tʃi+gə	Abraham2018	*sə-giC
DammaiRurang_103	eye	DammaiRurang	Dammai (Rurang)	EYE	1248	mər	mər	Abraham2018	*mə-jaʔ
DammaiRurang_281	far	DammaiRurang	Dammai (Rurang)	FAR	1406	maraŋ	ma+raŋ	Abraham2018	*mə-rəŋ
DammaiRurang_130	father	DammaiRurang	Dammai (Rurang)	FATHER	1217	abo	a+bo	Abraham2018	
DammaiRurang_nan	body hair or feather	DammaiRurang	Dammai (Rurang)	FEATHER	1201	Ø	Ø	Ø	*mə-muC
DammaiRurang_nan	fight	DammaiRurang	Dammai (Rurang)	FIGHT	1423	Ø	Ø	Ø	*rəj
DammaiRurang_165	fire	DammaiRurang	Dammai (Rurang)	FIRE	221	mai	mai	Abraham2018	*maj
DammaiRurang_nan	wood	DammaiRurang	Dammai (Rurang)	FIREWOOD	10	Ø	Ø	Ø	*(g)o; firewood = wood
DammaiRurang_89	fish	DammaiRurang	Dammai (Rurang)	FISH	227	thri	tʰri	Abraham2018	*trV
DammaiRurang_229	five	DammaiRurang	Dammai (Rurang)	FIVE	493	boŋu	bo+ŋu	Abraham2018	*bə-ŋu
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	FLEA	232	Ø	Ø	Ø	
DammaiRurang_nan	float	DammaiRurang	Dammai (Rurang)	FLOAT	1574	Ø	Ø	Ø	
DammaiRurang_nan	flow	DammaiRurang	Dammai (Rurang)	FLOW	2003	Ø	Ø	Ø	
DammaiRurang_54	flower	DammaiRurang	Dammai (Rurang)	FLOWER	239	uboʔ	u+boʔ	Abraham2018	*mə-boC
DammaiRurang_178	to fly	DammaiRurang	Dammai (Rurang)	FLY (MOVE THROUGH AIR)	1441	ganei	ga+nei	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	FOG	249	Ø	Ø	Ø	
DammaiRurang_117	leg; foot	DammaiRurang	Dammai (Rurang)	FOOT	1301	lai	lai	Abraham2018	*laj
DammaiRurang_nan	forest	DammaiRurang	Dammai (Rurang)	FOREST	420	Ø	Ø	Ø	
DammaiRurang_196	to forget	DammaiRurang	Dammai (Rurang)	FORGET	1523	ɬaŋtʃo	ɬaŋ+tʃo	Abraham2018	
DammaiRurang_228	four	DammaiRurang	Dammai (Rurang)	FOUR	1500	bəlei	bə+lei	Abraham2018	*bə-ləj
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	FOX	1312	Ø	Ø	Ø	
DammaiRurang_77	frog	DammaiRurang	Dammai (Rurang)	FROG	503	dʒou	dʒou	Abraham2018	*dʑuC
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	FRONT (PART)	2194	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	FROST	2034	Ø	Ø	Ø	
DammaiRurang_49	fruit	DammaiRurang	Dammai (Rurang)	FRUIT	1507	uthen	u+tʰen	Abraham2018	*θai
DammaiRurang_256	full	DammaiRurang	Dammai (Rurang)	FULL	1429	phiːɬaŋ	phiː+ɬaŋ	Abraham2018	*liŋ
DammaiRurang_220	to give	DammaiRurang	Dammai (Rurang)	GIVE	1447	biʔne	biʔ+ne	Abraham2018	*bəj
DammaiRurang_84	goat	DammaiRurang	Dammai (Rurang)	GOAT	1502	tʃeprem	tʃe+prem	Abraham2018	*se-preN
DammaiRurang_274	good	DammaiRurang	Dammai (Rurang)	GOOD	1035	mavi	ma+vi	Abraham2018	
DammaiRurang_nan	grass	DammaiRurang	Dammai (Rurang)	GRASS	606	Ø	Ø	Ø	
DammaiRurang_288	green	DammaiRurang	Dammai (Rurang)	GREEN	1425	məlo	mə+lo	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	HAIL	609	Ø	Ø	Ø	
DammaiRurang_102	hair	DammaiRurang	Dammai (Rurang)	HAIR	1040	wophijo	wo+pʰi+jo	Abraham2018	*go-pu
DammaiRurang_nan	body hair or feather	DammaiRurang	Dammai (Rurang)	HAIR (BODY)	189	Ø	Ø	Ø	*mə-muC
DammaiRurang_112	hand or arm	DammaiRurang	Dammai (Rurang)	HAND	1277	gi	gi	Abraham2018	*mə-guC
DammaiRurang_nan	hard	DammaiRurang	Dammai (Rurang)	HARD	1884	Ø	Ø	Ø	*mə-gaŋ-lo
DammaiRurang_302	3rd sg. (generic/male)	DammaiRurang	Dammai (Rurang)	HE OR SHE OR IT	262	i	i	Abraham2018	*ʔi
DammaiRurang_99	head	DammaiRurang	Dammai (Rurang)	HEAD	1256	tokijaŋ	to+kjaŋ	Abraham2018	*mə-go-kuŋ
DammaiRurang_183	listen or hear	DammaiRurang	Dammai (Rurang)	HEAR	1408	rei	rei	Abraham2018	*rej
DammaiRurang_124	heart (organ)	DammaiRurang	Dammai (Rurang)	HEART	1223	məɲijo	mə+ɲi+jo	Abraham2018	*mə-luŋ-wəwC
DammaiRurang_248	heavy	DammaiRurang	Dammai (Rurang)	HEAVY	1210	məji	mə+ji	Abraham2018	*mə-ləj
DammaiRurang_nan	here	DammaiRurang	Dammai (Rurang)	HERE	136	Ø	Ø	Ø	
DammaiRurang_nan	hide	DammaiRurang	Dammai (Rurang)	HIDE (CONCEAL)	602	Ø	Ø	Ø	
DammaiRurang_nan	high	DammaiRurang	Dammai (Rurang)	HIGH	1265	Ø	Ø	Ø	
DammaiRurang_nan	hold	DammaiRurang	Dammai (Rurang)	HOLD	1448	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	HOOF	152	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	HORIZONTAL	2376	Ø	Ø	Ø	
DammaiRurang_82	horn (of buffalo)	DammaiRurang	Dammai (Rurang)	HORN (ANATOMY)	1393	məsəʃoŋ	mə+sə+ʃoŋ	Abraham2018	*mə-su
DammaiRurang_nan	horse	DammaiRurang	Dammai (Rurang)	HORSE	615	Ø	Ø	Ø	IA LOAN
DammaiRurang_272	hot	DammaiRurang	Dammai (Rurang)	HOT	1286	mədʒiu	mə+dʒiu	Abraham2018	*tɕaC
DammaiRurang_238	hundred	DammaiRurang	Dammai (Rurang)	HUNDRED	1634	bəluŋ	bə+luŋ	Abraham2018	*bə-luŋ
DammaiRurang_nan	hunt	DammaiRurang	Dammai (Rurang)	HUNT	1435	Ø	Ø	Ø	
DammaiRurang_132	husband	DammaiRurang	Dammai (Rurang)	HUSBAND	1200	mədewai	mə+de+wai	Abraham2018	
DammaiRurang_299	1st sg. (I)	DammaiRurang	Dammai (Rurang)	I	1209	nijaŋ	ni+jaŋ	Abraham2018	*na(+jaŋ)
DammaiRurang_nan	ice	DammaiRurang	Dammai (Rurang)	ICE	617	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	INSIDE	1606	Ø	Ø	Ø	
DammaiRurang_221	to kill	DammaiRurang	Dammai (Rurang)	KILL	1417	waitʃo	wai+tʃo	Abraham2018	*gajC
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	KNEAD	274	Ø	Ø	Ø	
DammaiRurang_116	knee	DammaiRurang	Dammai (Rurang)	KNEE	1371	legəphu	le+gə+pʰu	Abraham2018	
DammaiRurang_159	knife (to cut meat)	DammaiRurang	Dammai (Rurang)	KNIFE	1352	vaitʃoŋʒi	vai+tʃoŋ+ʒi	Abraham2018	*vaj-tsuŋ
DammaiRurang_195	to know	DammaiRurang	Dammai (Rurang)	KNOW (SOMETHING)	1410	ŋintʃina	ŋin+tʃi+na	Abraham2018	*ni
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	LAKE	624	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	LATE	477	Ø	Ø	Ø	
DammaiRurang_192	to laugh	DammaiRurang	Dammai (Rurang)	LAUGH	1355	tho	tʰo	Abraham2018	*toC
DammaiRurang_45	leaf	DammaiRurang	Dammai (Rurang)	LEAF	628	məle	mə+le	Abraham2018	*mə-rajC
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	LEARN	504	Ø	Ø	Ø	
DammaiRurang_284	left	DammaiRurang	Dammai (Rurang)	LEFT	244	sivijo	si+vjo	Abraham2018	
DammaiRurang_nan	lick	DammaiRurang	Dammai (Rurang)	LICK	319	Ø	Ø	Ø	
DammaiRurang_176	to rest	DammaiRurang	Dammai (Rurang)	LIE DOWN	215	dʒoŋkhaŋ	dʒoŋ+kʰaŋ	Abraham2018	
DammaiRurang_249	light (not heavy)	DammaiRurang	Dammai (Rurang)	LIGHT (WEIGHT)	1052	maləthaŋ	ma+lə+tʰaŋ	Abraham2018	*mə-lə-taŋ
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	LIP	478	Ø	Ø	Ø	
DammaiRurang_nan	liver/lungs	DammaiRurang	Dammai (Rurang)	LIVER	1224	Ø	Ø	Ø	*mə-θin LIVER
DammaiRurang_246	long	DammaiRurang	Dammai (Rurang)	LONG	1203	məpijaŋ	mə+pjaŋ	Abraham2018	*mə-pjaŋ
DammaiRurang_nan	louse	DammaiRurang	Dammai (Rurang)	LOUSE	1392	Ø	Ø	Ø	*saC
DammaiRurang_nan	liver/lungs	DammaiRurang	Dammai (Rurang)	LUNG	688	Ø	Ø	Ø	*mə-θin LIVER
DammaiRurang_128	man	DammaiRurang	Dammai (Rurang)	MALE PERSON	2106	ɲiju	ɲi+ju	Abraham2018	*niC
DammaiRurang_242	many	DammaiRurang	Dammai (Rurang)	MANY	1198	mənau	mə+nau	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	MARRY (AS MAN)	2164	Ø	Ø	Ø	
DammaiRurang_62	meat	DammaiRurang	Dammai (Rurang)	MEAT	634	ʃitʃuŋ	ʃi+tʃuŋ	Abraham2018	*su
DammaiRurang_30	noon	DammaiRurang	Dammai (Rurang)	MIDDAY	12	məgəlou	mə+gə+lou	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	MIDDLE	1093	Ø	Ø	Ø	
DammaiRurang_3	moon	DammaiRurang	Dammai (Rurang)	MOON	1313	lə	lə	Abraham2018	*lu
DammaiRurang_29	morning	DammaiRurang	Dammai (Rurang)	MORNING	1339	midʒu	mi+dʒu	Abraham2018	
DammaiRurang_98	mosquito	DammaiRurang	Dammai (Rurang)	MOSQUITO	1509	sirijaŋdo	si+rjaŋ+do	Abraham2018	
DammaiRurang_131	mother	DammaiRurang	Dammai (Rurang)	MOTHER	1216	aɲi	a+ɲi	Abraham2018	*me-naj (*a-naj)
DammaiRurang_12	mountain	DammaiRurang	Dammai (Rurang)	MOUNTAIN	639	poŋ	poŋ	Abraham2018	
DammaiRurang_108	mouth or language	DammaiRurang	Dammai (Rurang)	MOUTH	674	niwi	ni+wi	Abraham2018	*mə-nuŋ
DammaiRurang_16	mud	DammaiRurang	Dammai (Rurang)	MUD	640	nagdʒu	na+g+dʒu	Abraham2018	
DammaiRurang_86	rat	DammaiRurang	Dammai (Rurang)	MUROID (MOUSE OR RAT)	2139	dʒəu	dʒəu	Abraham2018	
DammaiRurang_141	name	DammaiRurang	Dammai (Rurang)	NAME	1405	mə̃rn	mə̃rn	Abraham2018	*mə-mjiŋ
DammaiRurang_253	narrow	DammaiRurang	Dammai (Rurang)	NARROW	1267	madəɲe	ma+də+ɲe	Abraham2018	
DammaiRurang_282	near	DammaiRurang	Dammai (Rurang)	NEAR	1942	məni	mə+ni	Abraham2018	*mə-nej
DammaiRurang_101	neck	DammaiRurang	Dammai (Rurang)	NECK	1333	demitraŋ	de+mi+traŋ	Abraham2018	
DammaiRurang_155	needle	DammaiRurang	Dammai (Rurang)	NEEDLE (FOR SEWING)	1382	duedʒuʔ	du+e+dʒuʔ	Abraham2018	
DammaiRurang_276	new	DammaiRurang	Dammai (Rurang)	NEW	1231	məgəniu	mə+gə+niu	Abraham2018	*mə-gə-nu
DammaiRurang_143	nine	DammaiRurang	Dammai (Rurang)	NINE	1483	sətən	sə+tən	Abraham2018	*sə-tiŋ
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	NIT	267	Ø	Ø	Ø	
DammaiRurang_104	nose	DammaiRurang	Dammai (Rurang)	NOSE	1221	nebijoŋ	ne+bjoŋ	Abraham2018	
DammaiRurang_277	old	DammaiRurang	Dammai (Rurang)	OLD (AGED)	2112	məʃoʔ	mə+ʃoʔ	Abraham2018	*mə-ɕoʔ
DammaiRurang_225	one	DammaiRurang	Dammai (Rurang)	ONE	1493	akhijo	a+kʰi+jo	Abraham2018	*a-ken
DammaiRurang_nan	otter	DammaiRurang	Dammai (Rurang)	OTTER	15	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	OUTSIDE	762	Ø	Ø	Ø	
DammaiRurang_nan	pig	DammaiRurang	Dammai (Rurang)	PIG	1337	dʒio	dʒio	Abraham2018	*jowʔ
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	PLANT (SOMETHING)	1486	Ø	Ø	Ø	
DammaiRurang_201	to play	DammaiRurang	Dammai (Rurang)	PLAY	1413	suthə	su+tʰə	Abraham2018	
DammaiRurang_206	to pull	DammaiRurang	Dammai (Rurang)	PULL	1455	roʔ	roʔ	Abraham2018	
DammaiRurang_205	to push	DammaiRurang	Dammai (Rurang)	PUSH	1452	siriu	si+riu	Abraham2018	
DammaiRurang_6	rain	DammaiRurang	Dammai (Rurang)	RAIN (PRECIPITATION)	658	fro	fro	Abraham2018	*nə-dəj; *pro
DammaiRurang_7	rainbow	DammaiRurang	Dammai (Rurang)	RAINBOW	1733	rumudəkhre	ru+mu+də+kʰre	Abraham2018	
DammaiRurang_287	red	DammaiRurang	Dammai (Rurang)	RED	156	matʃə	ma+tʃə	Abraham2018	*tɕaʔ
DammaiRurang_nan	sit or stay	DammaiRurang	Dammai (Rurang)	DWELL (LIVE, RESIDE)	363	deŋradʒuŋ	deŋ+ra+dʒuŋ	Abraham2018	*dʑuC
DammaiRurang_33	paddy rice	DammaiRurang	Dammai (Rurang)	RICE PLANT	2026	enʃo	en+ʃo	Abraham2018	*an
DammaiRurang_283	right	DammaiRurang	Dammai (Rurang)	RIGHT	1019	sidʒən	si+dʒən	Abraham2018	
DammaiRurang_14	river	DammaiRurang	Dammai (Rurang)	RIVER	666	və	və	Abraham2018	
DammaiRurang_170	road	DammaiRurang	Dammai (Rurang)	ROAD	667	lembaŋ	lem+baŋ	Abraham2018	*lam-baŋ
DammaiRurang_47	root	DammaiRurang	Dammai (Rurang)	ROOT	670	khrən	kʰrən	Abraham2018	*mə-kriŋ
DammaiRurang_nan	cane; rope	DammaiRurang	Dammai (Rurang)	ROPE	1218	Ø	Ø	Ø	*su; cane = rope
DammaiRurang_nan	round	DammaiRurang	Dammai (Rurang)	ROUND	1395	mədəriu	mə+də+riu	Abraham2018	*mə-də-rəw
DammaiRurang_nan	run	DammaiRurang	Dammai (Rurang)	RUN	1519	Ø	Ø	Ø	
DammaiRurang_63	salt	DammaiRurang	Dammai (Rurang)	SALT	1274	lu	lu	Abraham2018	*lu
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	SALTY	1091	Ø	Ø	Ø	
DammaiRurang_19	sand	DammaiRurang	Dammai (Rurang)	SAND	671	bai	bai	Abraham2018	*sə-gə-raj
DammaiRurang_nan	scratch	DammaiRurang	Dammai (Rurang)	SCRATCH	1436	Ø	Ø	Ø	
DammaiRurang_11	sea	DammaiRurang	Dammai (Rurang)	SEA	1474	və	və	Abraham2018	
DammaiRurang_182	to see	DammaiRurang	Dammai (Rurang)	SEE	1409	waŋ	waŋ	Abraham2018	*gaŋ
DammaiRurang_55	seed	DammaiRurang	Dammai (Rurang)	SEED	714	malai	ma+lai	Abraham2018	*mə-θai
DammaiRurang_231	seven	DammaiRurang	Dammai (Rurang)	SEVEN	1704	mijak	mi+jak	Abraham2018	*mə-ljak
DammaiRurang_nan	sharp	DammaiRurang	Dammai (Rurang)	SHARP	1396	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	SHEEP	1331	Ø	Ø	Ø	
DammaiRurang_nan	excrete or defecate	DammaiRurang	Dammai (Rurang)	SHIT (DEFECATE)	676	Ø	Ø	Ø	*tsəj
DammaiRurang_nan	shoot	DammaiRurang	Dammai (Rurang)	SHOOT	1172	Ø	Ø	Ø	
DammaiRurang_247	short (length)	DammaiRurang	Dammai (Rurang)	SHORT	1645	maderiu	ma+de+riu	Abraham2018	*mə-nuŋ
DammaiRurang_nan	shoulder	DammaiRurang	Dammai (Rurang)	SHOULDER	1482	Ø	Ø	Ø	
DammaiRurang_nan	shy	DammaiRurang	Dammai (Rurang)	SHY	487	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	SICKLE	341	Ø	Ø	Ø	
DammaiRurang_190	to sing	DammaiRurang	Dammai (Rurang)	SING	1261	dʒiu	dʒiu	Abraham2018	
DammaiRurang_230	six	DammaiRurang	Dammai (Rurang)	SIX	1703	re	re	Abraham2018	*reC
DammaiRurang_120	skin	DammaiRurang	Dammai (Rurang)	SKIN	763	məpre	mə+pre	Abraham2018	*mə-prja
DammaiRurang_1	sky	DammaiRurang	Dammai (Rurang)	SKY	1732	dʒaŋ	dʒaŋ	Abraham2018	*nə-də-laŋ
DammaiRurang_197	to sleep	DammaiRurang	Dammai (Rurang)	SLEEP	1585	dʒi	dʒi	Abraham2018	*dʑV
DammaiRurang_245	small	DammaiRurang	Dammai (Rurang)	SMALL	1246	mijadʒui	mi+ja+dʒui	Abraham2018	
DammaiRurang_nan	smell	DammaiRurang	Dammai (Rurang)	SMELL (PERCEIVE)	1586	Ø	Ø	Ø	
DammaiRurang_167	smoke	DammaiRurang	Dammai (Rurang)	SMOKE (EXHAUST)	778	maikhən	mai+kʰən	Abraham2018	*maj-kən
DammaiRurang_nan	soft; smooth	DammaiRurang	Dammai (Rurang)	SMOOTH	1234	Ø	Ø	Ø	*mə-lə-prjuC
DammaiRurang_73	snake	DammaiRurang	Dammai (Rurang)	SNAKE	730	nabu	na+bu	Abraham2018	*bəw
DammaiRurang_nan	snow	DammaiRurang	Dammai (Rurang)	SNOW	784	Ø	Ø	Ø	*də-ren
DammaiRurang_nan	soft; smooth	DammaiRurang	Dammai (Rurang)	SOFT	1856	Ø	Ø	Ø	*mə-lə-prjuC
DammaiRurang_134	son	DammaiRurang	Dammai (Rurang)	SON	1620	zəvə	zə+və	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	SOW SEEDS	748	Ø	Ø	Ø	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	SPARROW	1854	Ø	Ø	Ø	
DammaiRurang_96	spider	DammaiRurang	Dammai (Rurang)	SPIDER	843	baʃidərgau	ba+ʃi+dər+gau	Abraham2018	
DammaiRurang_nan	spit	DammaiRurang	Dammai (Rurang)	SPIT	1440	Ø	Ø	Ø	
DammaiRurang_174	to stand	DammaiRurang	Dammai (Rurang)	STAND	1442	magarangiu	ma+ga+ran+gju	Abraham2018	*gu
DammaiRurang_4	star	DammaiRurang	Dammai (Rurang)	STAR	1430	dətʃuŋ	də+tʃuŋ	Abraham2018	*lə-tɕuŋ
DammaiRurang_217	to steal	DammaiRurang	Dammai (Rurang)	STEAL	713	tʃikhə	tʃi+kʰə	Abraham2018	*kə
DammaiRurang_nan	stick	DammaiRurang	Dammai (Rurang)	STICK	1295	Ø	Ø	Ø	
DammaiRurang_18	stone	DammaiRurang	Dammai (Rurang)	STONE	857	gəloŋ	gə+loŋ	Abraham2018	
DammaiRurang_nan	straight	DammaiRurang	Dammai (Rurang)	STRAIGHT	1404	Ø	Ø	Ø	*mə-gə-raŋ
DammaiRurang_2	sun	DammaiRurang	Dammai (Rurang)	SUN	1343	dʒoʔ	dʒoʔ	Abraham2018	*dʑuʔ
DammaiRurang_83	tail	DammaiRurang	Dammai (Rurang)	TAIL	1220	adəmai	a+də+mai	Abraham2018	*mə-lə-mrjaj
DammaiRurang_234	ten	DammaiRurang	Dammai (Rurang)	TEN	1515	ɬən	ɬən	Abraham2018	*rəŋ
DammaiRurang_296	that thing	DammaiRurang	Dammai (Rurang)	THAT	78	phetʃoi	pʰe+tʃoi	Abraham2018	*paj-tɕi
DammaiRurang_nan	there (same level)	DammaiRurang	Dammai (Rurang)	THERE	1937	Ø	Ø	Ø	
DammaiRurang_nan	thick	DammaiRurang	Dammai (Rurang)	THICK	1244	Ø	Ø	Ø	
DammaiRurang_251	thin	DammaiRurang	Dammai (Rurang)	THIN (OF SHAPE OF OBJECT)	2249	məsəniŋ	mə+sə+niŋ	Abraham2018	
DammaiRurang_nan	think	DammaiRurang	Dammai (Rurang)	THINK (REFLECT)	1415	Ø	Ø	Ø	
DammaiRurang_295	this thing	DammaiRurang	Dammai (Rurang)	THIS	1214	huŋji	huŋ+ji	Abraham2018	*huŋ
DammaiRurang_300	2nd sg. (familiar)	DammaiRurang	Dammai (Rurang)	THOU	1215	ni	ni	Abraham2018	*ni
DammaiRurang_227	three	DammaiRurang	Dammai (Rurang)	THREE	492	khətəm	kʰə+təm	Abraham2018	*gə-θəm
DammaiRurang_203	to throw	DammaiRurang	Dammai (Rurang)	THROW	1456	ɕai	ɕai	Abraham2018	
DammaiRurang_10	thunder	DammaiRurang	Dammai (Rurang)	THUNDER	1150	nadʒaŋgaŋ	na+dʒaŋ+gaŋ	Abraham2018	
DammaiRurang_68	tiger	DammaiRurang	Dammai (Rurang)	TIGER	846	tiŋgraŋ	tiŋ+graŋ	Abraham2018	
DammaiRurang_22	today	DammaiRurang	Dammai (Rurang)	TODAY	1283	huŋgə	huŋ+gə	Abraham2018	
DammaiRurang_24	tomorrow	DammaiRurang	Dammai (Rurang)	TOMORROW	1329	dawo	da+wo	Abraham2018	
DammaiRurang_109	tongue	DammaiRurang	Dammai (Rurang)	TONGUE	1205	lakʃi	la+kʃi	Abraham2018	*bə-laj
DammaiRurang_110	tooth	DammaiRurang	Dammai (Rurang)	TOOTH	1380	thu	tʰu	Abraham2018	*mə-taC
DammaiRurang_43	tree	DammaiRurang	Dammai (Rurang)	TREE	906	uɲi	u+ɲi	Abraham2018	*(g)o-naj
DammaiRurang_237	twenty	DammaiRurang	Dammai (Rurang)	TWENTY	1710	gənilən	gə+ni+lən	Abraham2018	
DammaiRurang_226	two	DammaiRurang	Dammai (Rurang)	TWO	1498	geni	ge+ni	Abraham2018	*gə-niC
DammaiRurang_nan	thigh	DammaiRurang	Dammai (Rurang)	UPPER LEG (THIGH)	471	Ø	Ø	Ø	*mə-lu
DammaiRurang_nan	vomit	DammaiRurang	Dammai (Rurang)	VOMIT	1278	Ø	Ø	Ø	*mu
DammaiRurang_177	to walk	DammaiRurang	Dammai (Rurang)	WALK	1443	daidəwo	dai+də+wo	Abraham2018	*daj
DammaiRurang_13	water	DammaiRurang	Dammai (Rurang)	WATER	948	və	və	Abraham2018	*wi
DammaiRurang_304	1st pl.	DammaiRurang	Dammai (Rurang)	WE (INCLUSIVE)	1131	ani	a+ni	Abraham2018	*ka-ni
DammaiRurang_271	wet	DammaiRurang	Dammai (Rurang)	WET	1726	məgeru	mə+ge+ru	Abraham2018	
DammaiRurang_293	what	DammaiRurang	Dammai (Rurang)	WHAT	1236	tan	tan	Abraham2018	*tiŋ
DammaiRurang_36	wheat	DammaiRurang	Dammai (Rurang)	WHEAT	1077	phijo	pʰi+jo	Abraham2018	
DammaiRurang_291	where	DammaiRurang	Dammai (Rurang)	WHERE	1237	khija	kʰja	Abraham2018	*kəʔ
DammaiRurang_286	white	DammaiRurang	Dammai (Rurang)	WHITE	1335	magəran	ma+gran	Abraham2018	*mə-graN (changed)
DammaiRurang_292	who	DammaiRurang	Dammai (Rurang)	WHO	1235	tʃiu	tʃiu	Abraham2018	*θu
DammaiRurang_133	wife	DammaiRurang	Dammai (Rurang)	WIFE	1199	zəvə	zə+və	Abraham2018	
DammaiRurang_8	wind	DammaiRurang	Dammai (Rurang)	WIND	960	jo	jo	Abraham2018	*low
DammaiRurang_nan	wing	DammaiRurang	Dammai (Rurang)	WING	1257	Ø	Ø	Ø	*gə/mə-tɕəwC
DammaiRurang_208	to wipe	DammaiRurang	Dammai (Rurang)	WIPE	1454	simə	si+mə	Abraham2018	
DammaiRurang_nan	Ø	DammaiRurang	Dammai (Rurang)	WOLF	522	Ø	Ø	Ø	
DammaiRurang_129	woman	DammaiRurang	Dammai (Rurang)	WOMAN	962	nəmrai	nəm+rai	Abraham2018	*nə+mə+raj
DammaiRurang_nan	wood	DammaiRurang	Dammai (Rurang)	WOOD	1803	u	u	TB	*(g)o; firewood = wood
