ENTRYID	form	gloss	CONCEPTICON_GLOSS	CONCEPTICON_ID	gfn	language	source	srcid	note
213976	zak³³ təŋ⁵³	stuff (hole) up			1431	Puroik	ZMYYC		
217954	zut³³ lo⁵³	descend			1431	Puroik	ZMYYC		
218107	zæ³³ duȶ¹¹	retreat			1431	Puroik	ZMYYC		
212599	zɯ⁵³	insert / stick into			1431	Puroik	ZMYYC		
206938	ŋua³³	look			1431	Puroik	ZMYYC		
191791	ɣaȶ³³	body			1431	Puroik	ZMYYC		
212701	ɣaȶ³³	grind			1431	Puroik	ZMYYC		
208009	ɣei³³	take			1431	Puroik	ZMYYC		
214384	ɣei³³	want			1431	Puroik	ZMYYC		
214435	ɣei³³	get			1431	Puroik	ZMYYC		
215557	ɣei³³	marry (a woman)			1431	Puroik	ZMYYC		
212497	ɣok³³	prick			1431	Puroik	ZMYYC		
209947	ɣoŋ³³ ɕit³³	connect			1431	Puroik	ZMYYC		
214588	ɣuaŋ³³	search			1431	Puroik	ZMYYC		
211273	ɣua⁵³	weave			1431	Puroik	ZMYYC		
213670	ɣu³³	put / place			1431	Puroik	ZMYYC		
215302	ɣɔk³³	borrow / lend			1431	Puroik	ZMYYC		
215200	ɣɔ⁵³	ask / inquire			1431	Puroik	ZMYYC		
209335	ɣəȶ³³	carry on back			1431	Puroik	ZMYYC		
216373	ɣə⁵³	drive away			1431	Puroik	ZMYYC		
187507	ȵa⁵³ mə³³ ȵo³³	swallow			1431	Puroik	ZMYYC		
195259	ȵi³³ həȵ³³	guest			1431	Puroik	ZMYYC		
183580	ȵua³³	spring			1431	Puroik	ZMYYC		
220147	ȵuŋ³³	sting			1431	Puroik	ZMYYC		
226114	ȵə³³ go³³	intelligent			1431	Puroik	ZMYYC		
219535	ɕit³³ ko⁵³	grow			1431	Puroik	ZMYYC		
185569	ɕi³³	bovine			1431	Puroik	ZMYYC		
185671	ɕi³³ bəʴi³³	cattle (common)			1431	Puroik	ZMYYC		
210355	ɕi³³ mu³³ tok¹¹	plough			1431	Puroik	ZMYYC		
190924	ɕiŋ³³ kan³³	peach			1431	Puroik	ZMYYC		
184192	ɕiŋ³³ tə³³ aŋ³³ bo³³	July			1431	Puroik	ZMYYC		
184141	ɕiŋ³³ ɣo³³ aŋ³³ bo³³	June			1431	Puroik	ZMYYC		
187915	ɕo³³ ko³³ jo³³ jo³³	dragonfly			1431	Puroik	ZMYYC		
213772	ɕuat³³	untie			1431	Puroik	ZMYYC		
218974	ɕuȶ³³ lo⁵³	drop / fall			1431	Puroik	ZMYYC		
214537	ɕuȶ³³ ɣaŋ¹¹	lose / misplace			1431	Puroik	ZMYYC		
194443	ɕyɛ⁵³	urine			1431	Puroik	ZMYYC		
205969	ɕə³³min³³	medicine			1431	Puroik	ZMYYC		
181387	ɕə³³ pa³³	field			1431	Puroik	ZMYYC		
204541	ɕə³³ pɯ³³	boat			1431	Puroik	ZMYYC		
186283	ɕə³³ tə³³	elephant			1431	Puroik	ZMYYC		
186589	ɕə³³ tə³³ rəŋ³³	deer			1431	Puroik	ZMYYC		
181234	ɕə⁵³ tɕɔŋ³³	ditch			1431	Puroik	ZMYYC		
211222	ɕɛt³³	lead (animal)			1431	Puroik	ZMYYC		
183172	ɟe³³ la⁵³	time			1431	Puroik	ZMYYC		
230755	ɟe³³ ɟe³³	slowly			1431	Puroik	ZMYYC		
223666	ɦiɛ⁵³	turbid / muddy			1431	Puroik	ZMYYC		
214129	ɦua³³	pick / select			1431	Puroik	ZMYYC		
228358	ɦyo⁵³	classifier for people			1431	Puroik	ZMYYC		
228511	ɦyo⁵³	classifier for animals			1431	Puroik	ZMYYC		
209437	ɹɔŋ⁵³	fall (down)			1431	Puroik	ZMYYC		
212905	ʑək³³	strain (tea)			1431	Puroik	ZMYYC		
208978	θəŋ⁵³	jump			1431	Puroik	ZMYYC		
