ENTRYID	form	gloss	CONCEPTICON_GLOSS	CONCEPTICON_ID	gfn	language	source	srcid	note
188525	tɯ³¹ wɑt⁵³	leech			592	Deng	ZMYYC		
207089	tɯ³¹ ɑi³⁵	open (eye)			592	Deng	ZMYYC		
194441	tɯ³¹ ɕit⁵⁵	urine			592	Deng	ZMYYC		
181079	tɯ³¹ ɹui³⁵	pond			592	Deng	ZMYYC		
187352	tɯ³¹ ɹui³⁵ wɑ³⁵	wild goose			592	Deng	ZMYYC		
209894	tɯ³¹ ɹɑ³⁵	repair			592	Deng	ZMYYC		
230498	tɯ⁵⁵ hɑ³⁵	just now			592	Deng	ZMYYC		
180263	tɯ⁵⁵ mɑ̆uŋ⁵⁵	thunder			592	Deng	ZMYYC		
203672	tɑi³¹ kɑŋ⁵⁵	candle			592	Deng	ZMYYC		
207854	tɑn⁵⁵	read			592	Deng	ZMYYC		
211679	tɑn⁵⁵ blɯn⁵³	teach			592	Deng	ZMYYC		
220604	tɑn⁵⁵ dzɑm³⁵	protect			592	Deng	ZMYYC		
215759	tɑp⁵⁵ ɕɑt⁵⁵	treat / cure			592	Deng	ZMYYC		
224225	tɑuŋ³⁵	old (things)			592	Deng	ZMYYC		
206018	tɑu⁵³	poison			592	Deng	ZMYYC		
218105	tɑ³¹ blɑ⁵⁵ nɑ⁵⁵	retreat			592	Deng	ZMYYC		
214229	tɑ³¹ doŋ⁵³	press			592	Deng	ZMYYC		
210047	tɑ³¹ dɑ̆m⁵⁵	strike (iron)			592	Deng	ZMYYC		
229070	tɑ³¹ kɹuŋ³⁵	foot (measure)			592	Deng	ZMYYC		
194696	tɑ³¹ lɯŋ³⁵	malaria			592	Deng	ZMYYC		
204947	tɑ³¹ lɑp⁵⁵	wages			592	Deng	ZMYYC		
208007	tɑ³¹ lɑt⁵⁵	take			592	Deng	ZMYYC		
197909	tɑ³¹ lɑ̆uŋ³⁵	pole			592	Deng	ZMYYC		
182252	tɑ³¹ lɑ⁵³ leŋ⁵³	coal			592	Deng	ZMYYC		
224021	tɑ³¹ mɑ̆i³⁵	slow			592	Deng	ZMYYC		
230753	tɑ³¹ mɑ̆i³⁵	slowly			592	Deng	ZMYYC		
205508	tɑ³¹ ntshɯl³³	story / tale			592	Deng	ZMYYC		
211322	tɑ³¹ pɑn⁵⁵	spin (yarn)			592	Deng	ZMYYC		
213158	tɑ³¹ ruɯl³⁵ lɑi⁵³	bathe			592	Deng	ZMYYC		
200255	tɑ³¹ si⁵⁵	oil			592	Deng	ZMYYC		
205967	tɑ³¹ si⁵⁵	medicine			592	Deng	ZMYYC		
217238	tɑ³¹ si⁵⁵ tɯp⁵³	fear			592	Deng	ZMYYC		
202754	tɑ³¹ sut³⁵	chopper			592	Deng	ZMYYC		
224837	tɑ³¹ tioŋ⁵⁵	difficult			592	Deng	ZMYYC		
209996	tɑ³¹ tsɯn⁵³	refine			592	Deng	ZMYYC		
203213	tɑ³¹ tɕeŋ³⁵	bed			592	Deng	ZMYYC		
203060	tɑ³¹ tɕoŋ³⁵	table			592	Deng	ZMYYC		
203111	tɑ³¹ tɕoŋ³⁵	chair			592	Deng	ZMYYC		
203162	tɑ³¹ tɕoŋ³⁵	stool			592	Deng	ZMYYC		
205610	tɑ³¹ tɕu⁵⁵	flag			592	Deng	ZMYYC		
208364	tɑ³¹ ui³⁵	pick up			592	Deng	ZMYYC		
202652	tɑ³¹ wɑi³⁵	hoop			592	Deng	ZMYYC		
208058	tɑ³¹ xɑ⁵⁵ pɑ⁵⁵	strike with open palm			592	Deng	ZMYYC		
223256	tɑ³¹ ŋɑm⁵³ tɯm⁵³	ugly			592	Deng	ZMYYC		
206630	tɑ³¹ ȵɑn⁵³	mark			592	Deng	ZMYYC		
213056	tɑ³¹ ɹuɯl³⁵	wash (hand)			592	Deng	ZMYYC		
213107	tɑ³¹ ɹuɯl³⁵	wash (clothes)			592	Deng	ZMYYC		
189188	tɑ³¹ li³⁵ sɑ̆ŋ	oak			592	Deng	ZMYYC		
201938	tɑŋ³¹ ŋkhɹie⁵⁵	whip			592	Deng	ZMYYC		
212597	tɑŋ⁵⁵ khɹot⁵⁵	insert / stick into			592	Deng	ZMYYC		
214025	tɑŋ⁵⁵ kɹɑ̆m³⁵	bury (something)			592	Deng	ZMYYC		
215555	tɑŋ⁵⁵ ɕɑl³⁵	marry (a woman)			592	Deng	ZMYYC		
213974	tɑ̆l⁵⁵	stuff (hole) up			592	Deng	ZMYYC		
228560	tɑ̆p⁵⁵ mo⁵³	classifier for objects with ha			592	Deng	ZMYYC		
220145	tɑ⁵⁵ loŋ³⁵	sting			592	Deng	ZMYYC		
213260	tɑ⁵⁵ mɯl³⁵	dye			592	Deng	ZMYYC		
215963	tɑ⁵⁵ ntshɑl⁵³	pay indemnity to			592	Deng	ZMYYC		
211016	tɑ⁵⁵ nɑ̆n⁵³	feed			592	Deng	ZMYYC		
209333	tɑ⁵⁵ pɑ⁵³	carry on back			592	Deng	ZMYYC		
194543	tɑ⁵⁵ sɑ̆n⁵³	boil			592	Deng	ZMYYC		
212444	tɕe⁵³	cut open (fish)			592	Deng	ZMYYC		
194339	tɕin⁵⁵	milk			592	Deng	ZMYYC		
202142	tɕi³¹ kɑl⁵⁵	mill			592	Deng	ZMYYC		
189749	tɕi³¹ kɑ⁵⁵	buckwheat (bitter)			592	Deng	ZMYYC		
203468	tɕi³¹ ɹɑn⁵⁵	scissors			592	Deng	ZMYYC		
189698	tɕi⁵³ kɑ⁵⁵ kɯ³¹ geŋ⁵³	buckwheat (sweet)			592	Deng	ZMYYC		
187148	tɕi⁵⁵ khɹuŋ⁵⁵	pigeon			592	Deng	ZMYYC		
209129	tɕon⁵⁵	ride			592	Deng	ZMYYC		
203009	tɕut⁵⁵	bottle			592	Deng	ZMYYC		
203774	tɕut⁵⁵	steelyard			592	Deng	ZMYYC		
211628	tɕut⁵⁵	weigh			592	Deng	ZMYYC		
203825	tɕut⁵⁵ lɑ̆uŋ³⁵	metal weight on steelyard			592	Deng	ZMYYC		
201020	tɕuŋ³¹ guɑi³⁵	hoe			592	Deng	ZMYYC		
196991	tɕɑp⁵⁵ mi⁵⁵	brother (elder)			592	Deng	ZMYYC		
197093	tɕɑp⁵⁵ mi⁵⁵ kɯ³¹ ɕik⁵⁵	brother (younger)			592	Deng	ZMYYC		
218156	tɕɑu⁵³	exist / be present			592	Deng	ZMYYC		
195614	tɕɑu⁵⁵ phɑ⁵⁵	official			592	Deng	ZMYYC		
206579	tɕɑu⁵⁵ pɑ³¹ ɹɑ⁵³	god / deity			592	Deng	ZMYYC		
202805	tɕɑ³¹ wɑn⁵³	bowl			592	Deng	ZMYYC		
199847	tʂhɯ³¹ tse⁵³	silk (cloth)			592	Deng	ZMYYC		
227642	we⁵⁵ piŋ³⁵ mu³¹	fifty			592	Deng	ZMYYC		
229886	win⁵⁵	they			592	Deng	ZMYYC		
213719	wo⁵³	hang (object)			592	Deng	ZMYYC		
199541	wɑ³¹ tse⁵³	socks			592	Deng	ZMYYC		
181997	wɑ³¹ wi⁵⁵ lɑ⁵⁵	rust			592	Deng	ZMYYC		
213413	wɑ⁵⁵	braid			592	Deng	ZMYYC		
227948	xiŋ⁵⁵ mu³¹	thousand			592	Deng	ZMYYC		
195257	xol⁵⁵	guest			592	Deng	ZMYYC		
213209	xot⁵⁵	shave (hair of head)			592	Deng	ZMYYC		
214586	xoŋ⁵⁵	search			592	Deng	ZMYYC		
181334	xo⁵³	cliff			592	Deng	ZMYYC		
198929	xup⁵⁵	hat (bamboo)			592	Deng	ZMYYC		
214178	xut³⁵	pile up (e.g. earth)			592	Deng	ZMYYC		
190106	xuɑ⁵⁵ seŋ⁵⁵	peanut			592	Deng	ZMYYC		
217697	xu⁵⁵ nɑ³⁵ ɕu⁵⁵	return / go back			592	Deng	ZMYYC		
182507	xɑi⁵⁵ jɑu³¹ loŋ³⁵	south			592	Deng	ZMYYC		
210149	xɑt⁵⁵ po⁵⁵	move something to a new place			592	Deng	ZMYYC		
190208	xɑ³¹ joi⁵⁵	ramie			592	Deng	ZMYYC		
208772	xɑ³¹ kip⁵⁵	hold (baby) in arms			592	Deng	ZMYYC		
199898	xɑ³¹ kɯu³⁵	rice (uncooked)			592	Deng	ZMYYC		
223664	xɑ³¹ kɹɯu⁵³	turbid / muddy			592	Deng	ZMYYC		
218870	xɑ³¹ lol⁵⁵	roll (e.g. rock)			592	Deng	ZMYYC		
193829	xɑ³¹ lɑ̆i³⁵	intestines			592	Deng	ZMYYC		
226316	xɑ³¹ mɯn⁵³	glad			592	Deng	ZMYYC		
216728	xɑ³¹ mɯn⁵⁵	like			592	Deng	ZMYYC		
219482	xɑ³¹ nɑŋ⁵⁵	birth, give			592	Deng	ZMYYC		
214280	xɑ³¹ tsɯu⁵⁵	hammer (nail in)			592	Deng	ZMYYC		
216932	xɑ³¹ tɑ̆p⁵⁵	guess			592	Deng	ZMYYC		
206528	xɑ³¹ ŋim³⁵	shadow			592	Deng	ZMYYC		
184751	xɑ³¹ ŋit⁵⁵ ɹuɑŋ⁵⁵	day after tomorrow			592	Deng	ZMYYC		
222797	xɑ³¹ ŋɑi³⁵	blue			592	Deng	ZMYYC		
211475	xɑ³⁵	sell			592	Deng	ZMYYC		
194645	xɑ⁵⁵ bɹɑ̆m⁵³	smallpox			592	Deng	ZMYYC		
199235	xɑ⁵⁵ luŋ⁵³	sleeve			592	Deng	ZMYYC		
214535	xɑ⁵⁵ mɑ⁵⁵ lɑ³⁵ ɹɑt⁵⁵ lɑ³⁵	lose / misplace			592	Deng	ZMYYC		
218003	xɑ⁵⁵ thɑ³⁵	exit			592	Deng	ZMYYC		
215351	xɑ⁵⁵ tɑn³¹ dʑol³⁵	return			592	Deng	ZMYYC		
210608	xɑ⁵⁵ wit⁵⁵	pour (liquid) into			592	Deng	ZMYYC		
218054	xɑ⁵⁵ ɕu⁵³	enter			592	Deng	ZMYYC		
205865	xɑ⁵⁵ ɹi⁵⁵	two-stringed instrument			592	Deng	ZMYYC		
214484	xɑ⁵⁵ ɹɑɯ⁵³	take back / put away			592	Deng	ZMYYC		
184496	ŋin⁵³	day (24 hours)			592	Deng	ZMYYC		
216881	ŋit³⁵	understand			592	Deng	ZMYYC		
212393	ŋkho³⁵	mince (meat) with knife			592	Deng	ZMYYC		
187913	ŋkhum³⁵	dragonfly			592	Deng	ZMYYC		
202550	ŋkhɑp⁵³	lid			592	Deng	ZMYYC		
209486	ŋkhɑ̆p⁵⁵	crawl			592	Deng	ZMYYC		
213005	ŋu⁵³	take off (clothing)			592	Deng	ZMYYC		
216626	ŋɑi⁵⁵	weep			592	Deng	ZMYYC		
184955	ŋɑl⁵⁵ kiɑp⁵⁵ mu⁵³ kɯ³¹ mu⁵³	day, eleventh of month			592	Deng	ZMYYC		
185006	ŋɑl⁵⁵ kiɑp⁵⁵ mu⁵⁵ kɯ³¹ len⁵⁵	day, fifteenth of month			592	Deng	ZMYYC		
185057	ŋɑl⁵⁵ kiɑp⁵⁵ mu⁵⁵ kɯ³¹ tɑm⁵³	day, sixteenth of month			592	Deng	ZMYYC		
184904	ŋɑl⁵⁵ kɯ³¹ len⁵⁵	day, fifth of month			592	Deng	ZMYYC		
184853	ŋɑl⁵⁵ kɯ³¹ sɑ̆m⁵⁵	day, third of month			592	Deng	ZMYYC		
185108	ŋɑl⁵⁵ kɯ³¹ tɑi³⁵ mu³¹	day, twentieth of month			592	Deng	ZMYYC		
185159	ŋɑl⁵⁵ sɯŋ⁵⁵ giɑp⁵⁵ mu³¹	day, thirtieth of month			592	Deng	ZMYYC		
218360	ŋɑm⁵⁵	set (of the sun)			592	Deng	ZMYYC		
210098	ȵi⁵³	lay (bricks)			592	Deng	ZMYYC		
229937	ȵo⁵³ ki⁵³	self			592	Deng	ZMYYC		
205712	ȵtɕhiŋ³⁵	gong			592	Deng	ZMYYC		
193778	ȵtɕhi⁵³	kidney			592	Deng	ZMYYC		
199031	ȵtɕhun⁵³	bracelet			592	Deng	ZMYYC		
208925	ȵɑi³⁵ mphlɑp⁵⁵	tread			592	Deng	ZMYYC		
225602	ȵɑm⁵³	stinky			592	Deng	ZMYYC		
225653	ȵɑm⁵³	fishy			592	Deng	ZMYYC		
194186	ȵɑp⁵⁵	snot			592	Deng	ZMYYC		
222644	ȵɑuŋ³¹ nɯm⁵³	cloudy			592	Deng	ZMYYC		
204590	ȵɑuŋ⁵³ gɑ³¹ ɹi⁵⁵	airplane			592	Deng	ZMYYC		
201224	ȵɑ³¹ ɕiŋ⁵⁵	yoke			592	Deng	ZMYYC		
210761	ȵɑ̆l³⁵	skin / flay			592	Deng	ZMYYC		
208160	ȵɑ̆l³⁵ mu⁵³	twist together			592	Deng	ZMYYC		
230345	ȵɑ⁵⁵	which			592	Deng	ZMYYC		
231212	ɑi⁵⁵	don't			592	Deng	ZMYYC		
217391	ɑm⁵³	be / copula			592	Deng	ZMYYC		
181691	ɑ³¹ dzɑu³⁵ kɯ³¹ nthu³⁵	cave			592	Deng	ZMYYC		
192044	ɑ³¹ gul³⁵	face			592	Deng	ZMYYC		
193319	ɑ³¹ jɑu³⁵	waist			592	Deng	ZMYYC		
181385	ɑ³¹ kuŋ⁵⁵	field			592	Deng	ZMYYC		
195818	ɑ³¹ kuŋ⁵⁵ kɯ³¹ pɑm⁵⁵ tsoŋ³⁵	farmer			592	Deng	ZMYYC		
215453	ɑ³¹ let³⁵	exchange			592	Deng	ZMYYC		
180518	ɑ³¹ li³⁵	water			592	Deng	ZMYYC		
189953	ɑ³¹ lu³⁵	potato			592	Deng	ZMYYC		
211883	ɑ³¹ lɯl⁵³	correct / change			592	Deng	ZMYYC		
182456	ɑ³¹ min³⁵ ŋɑp⁵⁵	west			592	Deng	ZMYYC		
182558	ɑ³¹ mit⁵⁵ loŋ³⁵	north			592	Deng	ZMYYC		
186536	ɑ³¹ muŋ³⁵	monkey			592	Deng	ZMYYC		
190922	ɑ³¹ mɑ̆n³⁵	peach			592	Deng	ZMYYC		
226061	ɑ³¹ mɑ̆n⁵³	wrong / mistaken			592	Deng	ZMYYC		
206324	ɑ³¹ mɑ̆ŋ⁵⁵	surname			592	Deng	ZMYYC		
218207	ɑ³¹ phɑu³⁵	dry in the sun			592	Deng	ZMYYC		
204845	ɑ³¹ pɑi³⁵ bɯi³⁵	bank			592	Deng	ZMYYC		
204743	ɑ³¹ pɑi³⁵ tɯ⁵⁵ kɯu³⁵	money			592	Deng	ZMYYC		
213464	ɑ³¹ sɯn⁵⁵	make bed			592	Deng	ZMYYC		
219431	ɑ³¹ sɑl⁵⁵ lɑ³¹	change / transform			592	Deng	ZMYYC		
181181	ɑ³¹ ti⁵⁵ kom⁵⁵	spring (water)			592	Deng	ZMYYC		
220451	ɑ³¹ tɑ̆t⁵⁵	begin			592	Deng	ZMYYC		
209078	ɑ³¹ wit⁵⁵	step / pass over (ditch)			592	Deng	ZMYYC		
201836	ɑ³¹ wɑt⁵⁵	arrow			592	Deng	ZMYYC		
191891	ɑ³¹ wɑ³⁵	forehead			592	Deng	ZMYYC		
200816	ɑ³¹ wɑ̆i⁵³	ax			592	Deng	ZMYYC		
215198	ɑ³¹ wɑ̆t⁵⁵	ask / inquire			592	Deng	ZMYYC		
230549	ɑ³¹ ŋɑl⁵³	first			592	Deng	ZMYYC		
215300	ɑ³¹ ŋɑt⁵⁵	borrow / lend			592	Deng	ZMYYC		
212087	ɑ³¹ ŋɑuŋ³⁵	stir-fry			592	Deng	ZMYYC		
213362	ɑ³¹ ɕul⁵⁵	comb			592	Deng	ZMYYC		
206171	ɑ³¹ ɕɯu⁵³	strength			592	Deng	ZMYYC		
219227	ɑ³¹ ɕɑp⁵⁵	leak			592	Deng	ZMYYC		
187505	ɑ³¹ ɹit⁵⁵	swallow			592	Deng	ZMYYC		
216014	ɑ³¹ ɹɑŋ³⁵	wait			592	Deng	ZMYYC		
200000	ɕă⁵³	rice (cooked)			592	Deng	ZMYYC		
200459	ɕin⁵⁵ ti³⁵	soup			592	Deng	ZMYYC		
199694	ɕi³⁵ tse⁵³	mat			592	Deng	ZMYYC		
201581	ɕiŋ⁵⁵ ɕul⁵⁵	gun			592	Deng	ZMYYC		
201632	ɕiŋ⁵⁵ ɕul⁵⁵ kɯ⁵⁵ tɑi³⁵	cannon			592	Deng	ZMYYC		
223511	ɕoŋ³⁵ lɑ⁵⁵	clean			592	Deng	ZMYYC		
228458	ɕu³¹ nɑ⁵⁵	classifier for trees			592	Deng	ZMYYC		
228662	ɕu³¹ nɑ⁵⁵	classifier for long, thin obje			592	Deng	ZMYYC		
198878	ɕu³¹ wɑ³⁵	hat			592	Deng	ZMYYC		
200969	ɕu³⁵ nɑ⁵³	flail			592	Deng	ZMYYC		
207191	ɕɑ; tɕɑ⁵³	eat rice; eat meat			592	Deng	ZMYYC		
225857	ɕɑi⁵⁵	tired			592	Deng	ZMYYC		
191993	ɕɑm⁵⁵ phlɑ̆t⁵⁵	plait			592	Deng	ZMYYC		
189443	ɕɑt⁵³	crops			592	Deng	ZMYYC		
200765	ɕɑt⁵³	feed			592	Deng	ZMYYC		
200408	ɕɑu⁵⁵	dish			592	Deng	ZMYYC		
190565	ɕɑu⁵⁵ sit⁵⁵	cabbage (Chinese)			592	Deng	ZMYYC		
192554	ɕɑ³¹ mol³⁵	beard			592	Deng	ZMYYC		
190514	ɕɑɯ⁵⁵ xɑ⁵⁵ ŋɑi⁵⁵	vegetable			592	Deng	ZMYYC		
191789	ɕɑ̆i⁵³	body			592	Deng	ZMYYC		
211220	ɕɑ̆l⁵⁵ lo⁵³	lead (animal)			592	Deng	ZMYYC		
219074	ɕɑ̆t⁵⁵ lɑ⁵⁵	break			592	Deng	ZMYYC		
202856	ɥɕe⁵⁵ nɑ⁵⁵ ȵtɕl³⁵	chopsticks			592	Deng	ZMYYC		
189137	ɹuŋ⁵³ sɑ̆ŋ³⁵	pine			592	Deng	ZMYYC		
186179	ɹɯ³¹ guŋ⁵⁵	rabbit			592	Deng	ZMYYC		
220400	ɹɑm⁵³	rot / spoil			592	Deng	ZMYYC		
183170	ɹɑt⁵⁵ lɑu⁵³	time			592	Deng	ZMYYC		
219992	ɹɑuŋ⁵⁵	crow			592	Deng	ZMYYC		
193064	ɹɑ̆u⁵³ dzit⁵⁵	fingernail			592	Deng	ZMYYC		
192962	ɹɑ̆u⁵³ xɑ³¹ nɑuŋ³¹	elbow			592	Deng	ZMYYC		
192860	ɹɑ̆u⁵³ xɑ³¹ tɑp³⁵	fist			592	Deng	ZMYYC		
192911	ɹɑ̆u⁵³ ɹɑŋ⁵⁵	arm			592	Deng	ZMYYC		
215657	ɹɑ̆u⁵⁵ doŋ⁵⁵	help			592	Deng	ZMYYC		
183119	ɹɑ⁵³ gɑu³⁵	edge			592	Deng	ZMYYC		
195155	ʔit⁵⁵	enemy			592	Deng	ZMYYC		
