RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
135	moon	BugunNamphri	Bugun	MOON	1313	habije	habije	Abraham
								
136	morning	BugunWangho	Bugun	MORNING	1339	hamijaŋ	hamijaŋ	Abraham
								
136	morning	BugunBichom	Bugun	MORNING	1339	hamijaŋ	hamijaŋ	Abraham
								
136	morning	BugunSingchung	Bugun	MORNING	1339	hamijaŋ	hamijaŋ	Abraham
								
136	morning	BugunKaspi	Bugun	MORNING	1339	hamijaŋ	hamijaŋ	Abraham
								
136	morning	BugunNamphri	Bugun	MORNING	1339	hamijaŋ	hamijaŋ	Abraham
								
137	mosquito	BugunWangho	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃikitʃoŋ	Abraham
								
137	mosquito	BugunBichom	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃikitʃoŋ	Abraham
								
137	mosquito	BugunSingchung	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃikitʃoŋ	Abraham
								
137	mosquito	BugunKaspi	Bugun	MOSQUITO	1509	mədʒou	mədʒou	Abraham
								
137	mosquito	BugunNamphri	Bugun	MOSQUITO	1509	tʃikdʒoŋ	tʃikdʒoŋ	Abraham
								
138	mother	BugunWangho	Bugun	MOTHER	1216	amua	amua	Abraham
								
138	mother	BugunBichom	Bugun	MOTHER	1216	amua	amua	Abraham
								
138	mother	BugunSingchung	Bugun	MOTHER	1216	amua	amua	Abraham
								
138	mother	BugunKaspi	Bugun	MOTHER	1216	amu	amu	Abraham
								
138	mother	BugunNamphri	Bugun	MOTHER	1216	amua	amua	Abraham
								
139	mountain	BugunWangho	Bugun	MOUNTAIN	639	pham	pham	Abraham
								
139	mountain	BugunBichom	Bugun	MOUNTAIN	639	phuŋ	phuŋ	Abraham
								
139	mountain	BugunSingchung	Bugun	MOUNTAIN	639	pham	pham	Abraham
								
139	mountain	BugunKaspi	Bugun	MOUNTAIN	639	phaŋ	phaŋ	Abraham
								
139	mountain	BugunNamphri	Bugun	MOUNTAIN	639	phaŋ	phaŋ	Abraham
								
140	mouth	BugunWangho	Bugun	MOUTH	674	ʃijam	ʃijam	Abraham
								
140	mouth	BugunBichom	Bugun	MOUTH	674	sem	sem	Abraham
								
140	mouth	BugunSingchung	Bugun	MOUTH	674	sphun	sphun	Abraham
								
140	mouth	BugunKaspi	Bugun	MOUTH	674	sem	sem	Abraham
								
140	mouth	BugunNamphri	Bugun	MOUTH	674	sem	sem	Abraham
								
141	mud	BugunWangho	Bugun	MUD	640	"khaʃoŋ; kalija"	khaʃoŋ	Abraham
								
141	mud	BugunBichom	Bugun	MUD	640	ɲijakləja	ɲijakləja	Abraham
								
141	mud	BugunSingchung	Bugun	MUD	640	ɲijakhərə	ɲijakhərə	Abraham
								
141	mud	BugunKaspi	Bugun	MUD	640	kalija	kalija	Abraham
								
141	mud	BugunNamphri	Bugun	MUD	640	khale	khale	Abraham
								
142	name	BugunWangho	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
								
142	name	BugunBichom	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
								
142	name	BugunSingchung	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
								
142	name	BugunKaspi	Bugun	NAME	1405	"ebeŋ; mbeŋ"	ebeŋ	Abraham
								
142	name	BugunNamphri	Bugun	NAME	1405	ebeŋ	ebeŋ	Abraham
								
143	narrow	BugunWangho	Bugun	NARROW	1267	khərok	khərok	Abraham
								
143	narrow	BugunBichom	Bugun	NARROW	1267	nəkhok	nəkhok	Abraham
								
143	narrow	BugunSingchung	Bugun	NARROW	1267	dəəm	dəəm	Abraham
								
143	narrow	BugunKaspi	Bugun	NARROW	1267	dətʃoi	dətʃoi	Abraham
								
143	narrow	BugunNamphri	Bugun	NARROW	1267	ekhok	ekhok	Abraham
								
144	near	BugunWangho	Bugun	NEAR	1942	enui	enui	Abraham
								
144	near	BugunBichom	Bugun	NEAR	1942	noi	noi	Abraham
								
144	near	BugunSingchung	Bugun	NEAR	1942	noi	noi	Abraham
								
144	near	BugunKaspi	Bugun	NEAR	1942	noi	noi	Abraham
								
144	near	BugunNamphri	Bugun	NEAR	1942	"anoi; atʃua"	atʃua	Abraham
								
145	neck	BugunWangho	Bugun	NECK	1333	japu	japu	Abraham
								
145	neck	BugunBichom	Bugun	NECK	1333	ejua	ejua	Abraham
								
145	neck	BugunSingchung	Bugun	NECK	1333	ejua	ejua	Abraham
								
145	neck	BugunKaspi	Bugun	NECK	1333	jua	jua	Abraham
								
145	neck	BugunNamphri	Bugun	NECK	1333	jua	jua	Abraham
								
146	needle	BugunWangho	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
								
146	needle	BugunBichom	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
								
146	needle	BugunSingchung	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
								
146	needle	BugunKaspi	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
								
146	needle	BugunNamphri	Bugun	NEEDLE (FOR SEWING)	1382	simen	simen	Abraham
								
147	new	BugunWangho	Bugun	NEW	1231	evoŋ	evoŋ	Abraham
								
147	new	BugunBichom	Bugun	NEW	1231	ewã	ewã	Abraham
								
147	new	BugunSingchung	Bugun	NEW	1231	ovou	ovou	Abraham
								
147	new	BugunKaspi	Bugun	NEW	1231	mvəo	mvəo	Abraham
								
147	new	BugunNamphri	Bugun	NEW	1231	evo	evo	Abraham
								
149	nine	BugunWangho	Bugun	NINE	1483	deke	deke	Abraham
								
149	nine	BugunBichom	Bugun	NINE	1483	dəkhy	dəkhy	Abraham
								
149	nine	BugunSingchung	Bugun	NINE	1483	deke	deke	Abraham
								
149	nine	BugunKaspi	Bugun	NINE	1483	thəkhei	thəkhei	Abraham
								
149	nine	BugunNamphri	Bugun	NINE	1483	deke	deke	Abraham
								
150	noon	BugunWangho	Bugun	MIDDAY	12	haŋlituwa	haŋlituwa	Abraham
								
150	noon	BugunBichom	Bugun	MIDDAY	12	hanai	hanai	Abraham
								
150	noon	BugunSingchung	Bugun	MIDDAY	12	ləthuŋa	ləthuŋa	Abraham
								
150	noon	BugunKaspi	Bugun	MIDDAY	12	hanai	hanai	Abraham
								
150	noon	BugunNamphri	Bugun	MIDDAY	12	luthua	luthua	Abraham
								
151	nose	BugunWangho	Bugun	NOSE	1221	ephuŋ	ephuŋ	Abraham
								
151	nose	BugunBichom	Bugun	NOSE	1221	ephuŋ	ephuŋ	Abraham
								
151	nose	BugunSingchung	Bugun	NOSE	1221	ephuŋ	ephuŋ	Abraham
								
151	nose	BugunKaspi	Bugun	NOSE	1221	ephuŋ	ephuŋ	Abraham
								
151	nose	BugunNamphri	Bugun	NOSE	1221	ephuŋ	ephuŋ	Abraham
								
153	old	BugunWangho	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
								
153	old	BugunBichom	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
								
153	old	BugunSingchung	Bugun	OLD (AGED)	2112	ehe	ehe	Abraham
								
153	old	BugunKaspi	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
								
153	old	BugunNamphri	Bugun	OLD (AGED)	2112	ehek	ehek	Abraham
								
154	one	BugunWangho	Bugun	ONE	1493	tʃo	tʃo	Abraham
								
154	one	BugunBichom	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
								
154	one	BugunSingchung	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
								
154	one	BugunKaspi	Bugun	ONE	1493	dʒe	dʒe	Abraham
								
154	one	BugunNamphri	Bugun	ONE	1493	dʒe	dʒe	Abraham
								
156	paddyrice	BugunWangho	Bugun	RICE PLANT	2026	niʃik	niʃik	Abraham
								
156	paddyrice	BugunBichom	Bugun	RICE PLANT	2026	"niʃik; ŋiŋgausik"	niʃik	Abraham
								
156	paddyrice	BugunSingchung	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
								
156	paddyrice	BugunKaspi	Bugun	RICE PLANT	2026	ŋiŋ	ŋiŋ	Abraham
								
156	paddyrice	BugunNamphri	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
								
162	pig	BugunWangho	Bugun	PIG	1337	wok	wok	Abraham
								
162	pig	BugunBichom	Bugun	PIG	1337	ʋo	ʋo	Abraham
								
162	pig	BugunSingchung	Bugun	PIG	1337	evoʔ	evoʔ	Abraham
								
162	pig	BugunKaspi	Bugun	PIG	1337	vok	vok	Abraham
								
162	pig	BugunNamphri	Bugun	PIG	1337	vok	vok	Abraham
								
166	rain	BugunWangho	Bugun	RAIN (PRECIPITATION)	658	haphije	haphije	Abraham
								
166	rain	BugunBichom	Bugun	RAIN (PRECIPITATION)	658	haphije	haphije	Abraham
								
166	rain	BugunSingchung	Bugun	RAIN (PRECIPITATION)	658	haphije	haphije	Abraham
								
166	rain	BugunKaspi	Bugun	RAIN (PRECIPITATION)	658	haphije	haphije	Abraham
								
166	rain	BugunNamphri	Bugun	RAIN (PRECIPITATION)	658	haphije	haphije	Abraham
								
167	rainbow	BugunWangho	Bugun	RAINBOW	1733	"pharaŋphakhuwak; saraŋmokhuwaŋ"	pharaŋphakhuwak	Abraham
								
167	rainbow	BugunBichom	Bugun	RAINBOW	1733	saraŋmokhuwaŋ	saraŋmokhuwaŋ	Abraham
								
167	rainbow	BugunSingchung	Bugun	RAINBOW	1733	pharamphakhuŋ	pharamphakhuŋ	Abraham
								
167	rainbow	BugunKaspi	Bugun	RAINBOW	1733	saraŋbakhuwaŋ	saraŋbakhuwaŋ	Abraham
								
167	rainbow	BugunNamphri	Bugun	RAINBOW	1733	ʃirbakhuwaŋ	ʃirbakhuwaŋ	Abraham
								
168	rat	BugunWangho	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	thuŋ	Abraham
								
168	rat	BugunBichom	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	thuŋ	Abraham
								
168	rat	BugunSingchung	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	thuŋ	Abraham
								
168	rat	BugunKaspi	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	thuŋ	Abraham
								
168	rat	BugunNamphri	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	thuŋ	Abraham
								
169	red	BugunWangho	Bugun	RED	156	eʃek	eʃek	Abraham
								
169	red	BugunBichom	Bugun	RED	156	"eʃaik; ʃeik"	eʃaik	Abraham
								
169	red	BugunSingchung	Bugun	RED	156	eʃaik	eʃaik	Abraham
								
169	red	BugunKaspi	Bugun	RED	156	ʃei	ʃei	Abraham
								
169	red	BugunNamphri	Bugun	RED	156	eʃaik	eʃaik	Abraham
								
171	right	BugunWangho	Bugun	RIGHT	1019	phazui	phazui	Abraham
								
171	right	BugunBichom	Bugun	RIGHT	1019	phozoi	phozoi	Abraham
								
171	right	BugunSingchung	Bugun	RIGHT	1019	phozoi	phozoi	Abraham
								
171	right	BugunKaspi	Bugun	RIGHT	1019	havik	havik	Abraham
								
171	right	BugunNamphri	Bugun	RIGHT	1019	phazui	phazui	Abraham
								
174	river	BugunWangho	Bugun	RIVER	666	khoɲoi	khoɲoi	Abraham
								
174	river	BugunBichom	Bugun	RIVER	666	kaʃat	kaʃat	Abraham
								
174	river	BugunSingchung	Bugun	RIVER	666	kho	kho	Abraham
								
174	river	BugunKaspi	Bugun	RIVER	666	kaʃat	kaʃat	Abraham
								
174	river	BugunNamphri	Bugun	RIVER	666	khamua	khamua	Abraham
								
175	road	BugunWangho	Bugun	ROAD	667	ləmua	ləmua	Abraham
								
175	road	BugunBichom	Bugun	ROAD	667	ləmua	ləmua	Abraham
								
175	road	BugunSingchung	Bugun	ROAD	667	ləmua	ləmua	Abraham
								
175	road	BugunKaspi	Bugun	ROAD	667	ləmua	ləmua	Abraham
								
175	road	BugunNamphri	Bugun	ROAD	667	ləmua	ləmua	Abraham
								
177	root	BugunWangho	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
								
177	root	BugunBichom	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
								
177	root	BugunSingchung	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
								
177	root	BugunKaspi	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
								
177	root	BugunNamphri	Bugun	ROOT	670	eraŋ	eraŋ	Abraham
								
179	salt	BugunWangho	Bugun	SALT	1274	suruwa	suruwa	Abraham
								
179	salt	BugunBichom	Bugun	SALT	1274	surəja	surəja	Abraham
								
179	salt	BugunSingchung	Bugun	SALT	1274	suruwa	suruwa	Abraham
								
179	salt	BugunKaspi	Bugun	SALT	1274	suɹe	suɹe	Abraham
								
179	salt	BugunNamphri	Bugun	SALT	1274	suruwa	suruwa	Abraham
								
181	sand	BugunWangho	Bugun	SAND	671	bali	bali	Abraham
								
181	sand	BugunBichom	Bugun	SAND	671	bali	bali	Abraham
								
181	sand	BugunSingchung	Bugun	SAND	671	bali	bali	Abraham
								
181	sand	BugunKaspi	Bugun	SAND	671	bali	bali	Abraham
								
181	sand	BugunNamphri	Bugun	SAND	671	bali	bali	Abraham
								
182	sea	BugunWangho	Bugun	SEA	1474	"tʃumoŋkhou; kharuwai"	tʃumoŋkhou	Abraham
								
182	sea	BugunBichom	Bugun	SEA	1474	"khobu; təpməkhən"	khobu	Abraham
								
182	sea	BugunSingchung	Bugun	SEA	1474	stau	stau	Abraham
								
182	sea	BugunKaspi	Bugun	SEA	1474	–	–	Abraham
								
182	sea	BugunNamphri	Bugun	SEA	1474	khamua	khamua	Abraham
								
183	seed	BugunWangho	Bugun	SEED	714	erai	erai	Abraham
								
183	seed	BugunBichom	Bugun	SEED	714	erai	erai	Abraham
								
183	seed	BugunSingchung	Bugun	SEED	714	erai	erai	Abraham
								
183	seed	BugunKaspi	Bugun	SEED	714	rii	rii	Abraham
								
183	seed	BugunNamphri	Bugun	SEED	714	murui	murui	Abraham
								
184	seven	BugunWangho	Bugun	SEVEN	1704	mə̆lija	mə̆lija	Abraham
								
184	seven	BugunBichom	Bugun	SEVEN	1704	mə̆lija	mə̆lija	Abraham
								
184	seven	BugunSingchung	Bugun	SEVEN	1704	mə̆lija	mə̆lija	Abraham
								
184	seven	BugunKaspi	Bugun	SEVEN	1704	mə̆lija	mə̆lija	Abraham
								
184	seven	BugunNamphri	Bugun	SEVEN	1704	mə̆lija	mə̆lija	Abraham
								
186	short (length)	BugunWangho	Bugun	SHORT	1645	edəm	edəm	Abraham
								
186	short (length)	BugunBichom	Bugun	SHORT	1645	dum	dum	Abraham
								
186	short (length)	BugunSingchung	Bugun	SHORT	1645	dəm	dəm	Abraham
								
186	short (length)	BugunKaspi	Bugun	SHORT	1645	dum	dum	Abraham
								
186	short (length)	BugunNamphri	Bugun	SHORT	1645	eduŋ	eduŋ	Abraham
								
188	six	BugunWangho	Bugun	SIX	1703	rap	rap	Abraham
								
188	six	BugunBichom	Bugun	SIX	1703	rap	rap	Abraham
								
188	six	BugunSingchung	Bugun	SIX	1703	rap	rap	Abraham
								
188	six	BugunKaspi	Bugun	SIX	1703	rak	rak	Abraham
								
188	six	BugunNamphri	Bugun	SIX	1703	rap	rap	Abraham
								
189	skin	BugunWangho	Bugun	SKIN	763	ekhuk	ekhuk	Abraham
								
189	skin	BugunBichom	Bugun	SKIN	763	ekhuk	ekhuk	Abraham
								
189	skin	BugunSingchung	Bugun	SKIN	763	ekhuk	ekhuk	Abraham
								
189	skin	BugunKaspi	Bugun	SKIN	763	ekhuk	ekhuk	Abraham
								
189	skin	BugunNamphri	Bugun	SKIN	763	ekhuk	ekhuk	Abraham
								
190	sky	BugunWangho	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
								
190	sky	BugunBichom	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
								
190	sky	BugunSingchung	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
								
190	sky	BugunKaspi	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
								
190	sky	BugunNamphri	Bugun	SKY	1732	hamaŋ	hamaŋ	Abraham
								
192	small	BugunWangho	Bugun	SMALL	1246	ejuŋ	ejuŋ	Abraham
								
192	small	BugunBichom	Bugun	SMALL	1246	ejuŋ	ejuŋ	Abraham
								
192	small	BugunSingchung	Bugun	SMALL	1246	ẽeu	ẽeu	Abraham
								
192	small	BugunKaspi	Bugun	SMALL	1246	ejuŋ	ejuŋ	Abraham
								
192	small	BugunNamphri	Bugun	SMALL	1246	iu	iu	Abraham
								
193	smoke	BugunWangho	Bugun	SMOKE (EXHAUST)	778	bukhu	bukhu	Abraham
								
193	smoke	BugunBichom	Bugun	SMOKE (EXHAUST)	778	bamkham	bamkham	Abraham
								
193	smoke	BugunSingchung	Bugun	SMOKE (EXHAUST)	778	boekhau	boekhau	Abraham
								
193	smoke	BugunKaspi	Bugun	SMOKE (EXHAUST)	778	baiŋkham	baiŋkham	Abraham
								
193	smoke	BugunNamphri	Bugun	SMOKE (EXHAUST)	778	boemokhəm	boemokhəm	Abraham
								
194	snake	BugunWangho	Bugun	SNAKE	730	phau	phau	Abraham
								
194	snake	BugunBichom	Bugun	SNAKE	730	pam	pam	Abraham
								
194	snake	BugunSingchung	Bugun	SNAKE	730	phau	phau	Abraham
								
194	snake	BugunKaspi	Bugun	SNAKE	730	pam	pam	Abraham
								
194	snake	BugunNamphri	Bugun	SNAKE	730	pam	pam	Abraham
								
195	soil/ground	BugunWangho	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
								
195	soil/ground	BugunBichom	Bugun	EARTH (SOIL)	1228	suʔ	suʔ	Abraham
								
195	soil/ground	BugunSingchung	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
								
195	soil/ground	BugunKaspi	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
								
195	soil/ground	BugunNamphri	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲijaʔ	Abraham
								
197	son	BugunWangho	Bugun	SON	1620	dəfua	dəfua	Abraham
								
197	son	BugunBichom	Bugun	SON	1620	dəfua	dəfua	Abraham
								
197	son	BugunSingchung	Bugun	SON	1620	dəfua	dəfua	Abraham
								
197	son	BugunKaspi	Bugun	SON	1620	dəfua	dəfua	Abraham
								
197	son	BugunNamphri	Bugun	SON	1620	dəfua	dəfua	Abraham
								
200	spicy,hot	BugunWangho	Bugun	HOT	1286	ra	ra	Abraham
								
200	spicy,hot	BugunBichom	Bugun	HOT	1286	rau	rau	Abraham
								
200	spicy,hot	BugunSingchung	Bugun	HOT	1286	etʃək	etʃək	Abraham
								
200	spicy,hot	BugunKaspi	Bugun	HOT	1286	rau	rau	Abraham
								
200	spicy,hot	BugunNamphri	Bugun	HOT	1286	etʃək	etʃək	Abraham
								
201	spider	BugunWangho	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
								
201	spider	BugunBichom	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
								
201	spider	BugunSingchung	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
								
201	spider	BugunKaspi	Bugun	SPIDER	843	raguŋʃejam	raguŋʃejam	Abraham
								
201	spider	BugunNamphri	Bugun	SPIDER	843	raguŋ	raguŋ	Abraham
								
203	star	BugunWangho	Bugun	STAR	1430	satijoŋ	satijoŋ	Abraham
								
203	star	BugunBichom	Bugun	STAR	1430	tadijaŋ	tadijaŋ	Abraham
								
203	star	BugunSingchung	Bugun	STAR	1430	sadijoŋ	sadijoŋ	Abraham
								
203	star	BugunKaspi	Bugun	STAR	1430	ladijaŋ	ladijaŋ	Abraham
								
203	star	BugunNamphri	Bugun	STAR	1430	tadijaŋ	tadijaŋ	Abraham
								
204	stone	BugunWangho	Bugun	STONE	857	labau	labau	Abraham
								
204	stone	BugunBichom	Bugun	STONE	857	labau	labau	Abraham
								
204	stone	BugunSingchung	Bugun	STONE	857	labau	labau	Abraham
								
204	stone	BugunKaspi	Bugun	STONE	857	labau	labau	Abraham
								
204	stone	BugunNamphri	Bugun	STONE	857	lubu	lubu	Abraham
								
206	sun	BugunWangho	Bugun	SUN	1343	haneiŋ	haneiŋ	Abraham
								
206	sun	BugunBichom	Bugun	SUN	1343	hanai	hanai	Abraham
								
206	sun	BugunSingchung	Bugun	SUN	1343	hanai	hanai	Abraham
								
206	sun	BugunKaspi	Bugun	SUN	1343	hanai	hanai	Abraham
								
206	sun	BugunNamphri	Bugun	SUN	1343	hanai	hanai	Abraham
								
209	tail	BugunWangho	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
								
209	tail	BugunBichom	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
								
209	tail	BugunSingchung	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
								
209	tail	BugunKaspi	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
								
209	tail	BugunNamphri	Bugun	TAIL	1220	eɲoi	eɲoi	Abraham
								
210	ten	BugunWangho	Bugun	TEN	1515	sũ	sũ	Abraham
								
210	ten	BugunBichom	Bugun	TEN	1515	suã	suã	Abraham
								
210	ten	BugunSingchung	Bugun	TEN	1515	suŋa	suŋa	Abraham
								
210	ten	BugunKaspi	Bugun	TEN	1515	suã	suã	Abraham
								
210	ten	BugunNamphri	Bugun	TEN	1515	suwa	suwa	Abraham
								
211	thatthing	BugunWangho	Bugun	THAT	78	throŋphomono	throŋphomono	Abraham
								
211	thatthing	BugunBichom	Bugun	THAT	78	throŋphomono	throŋphomono	Abraham
								
211	thatthing	BugunSingchung	Bugun	THAT	78	throŋdʒa	throŋdʒa	Abraham
								
211	thatthing	BugunKaspi	Bugun	THAT	78	thibamigijaŋ	thibamigijaŋ	Abraham
								
211	thatthing	BugunNamphri	Bugun	THAT	78	thedʒi	thedʒi	Abraham
								
213	thin	BugunWangho	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khətʃek	khətʃek	Abraham
								
213	thin	BugunBichom	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khijan	khijan	Abraham
								
213	thin	BugunSingchung	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kətʃen	kətʃen	Abraham
								
213	thin	BugunKaspi	Bugun	THIN (OF SHAPE OF OBJECT)	2249	sinija	sinija	Abraham
								
213	thin	BugunNamphri	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kherijaŋ	kherijaŋ	Abraham
								
215	thisthing	BugunWangho	Bugun	THIS	1214	heiphomono	heiphomono	Abraham
								
215	thisthing	BugunBichom	Bugun	THIS	1214	"heiphomono; mənohi"	heiphomono	Abraham
								
215	thisthing	BugunSingchung	Bugun	THIS	1214	ehihi	ehihi	Abraham
								
215	thisthing	BugunKaspi	Bugun	THIS	1214	heiphomono	heiphomono	Abraham
								
215	thisthing	BugunNamphri	Bugun	THIS	1214	dʒije	dʒije	Abraham
								
220	three	BugunWangho	Bugun	THREE	492	əm	əm	Abraham
								
220	three	BugunBichom	Bugun	THREE	492	um	um	Abraham
								
220	three	BugunSingchung	Bugun	THREE	492	um	um	Abraham
								
220	three	BugunKaspi	Bugun	THREE	492	um	um	Abraham
								
220	three	BugunNamphri	Bugun	THREE	492	um	um	Abraham
								
221	thunder	BugunWangho	Bugun	THUNDER	1150	haklam	haklam	Abraham
								
221	thunder	BugunBichom	Bugun	THUNDER	1150	haklam	haklam	Abraham
								
221	thunder	BugunSingchung	Bugun	THUNDER	1150	haklam	haklam	Abraham
								
221	thunder	BugunKaspi	Bugun	THUNDER	1150	haklam	haklam	Abraham
								
221	thunder	BugunNamphri	Bugun	THUNDER	1150	hakhəlaŋ	hakhəlaŋ	Abraham
								
222	tiger	BugunWangho	Bugun	TIGER	846	matʃuwa	matʃuwa	Abraham
								
222	tiger	BugunBichom	Bugun	TIGER	846	mətʃua	mətʃua	Abraham
								
222	tiger	BugunSingchung	Bugun	TIGER	846	matʃuwa	matʃuwa	Abraham
								
222	tiger	BugunKaspi	Bugun	TIGER	846	mətʃua	mətʃua	Abraham
								
222	tiger	BugunNamphri	Bugun	TIGER	846	"batʃaeŋ; matʃuwa"	batʃaeŋ	Abraham
								
223	tobite	BugunWangho	Bugun	BITE	1403	"khrik; nik"	khrik	Abraham
								
223	tobite	BugunBichom	Bugun	BITE	1403	thokpha	thokpha	Abraham
								
223	tobite	BugunSingchung	Bugun	BITE	1403	thokmage	thokmage	Abraham
								
223	tobite	BugunKaspi	Bugun	BITE	1403	tʃipha	tʃipha	Abraham
								
223	tobite	BugunNamphri	Bugun	BITE	1403	thokpha	thokpha	Abraham
								
225	toburn	BugunWangho	Bugun	BURNING	1428	hau	hau	Abraham
								
225	toburn	BugunBichom	Bugun	BURNING	1428	fũppha	fũppha	Abraham
								
225	toburn	BugunSingchung	Bugun	BURNING	1428	ʃuit	ʃuit	Abraham
								
225	toburn	BugunKaspi	Bugun	BURNING	1428	dʒijopha	dʒijopha	Abraham
								
225	toburn	BugunNamphri	Bugun	BURNING	1428	fupha	fupha	Abraham
								
226	tobuy	BugunWangho	Bugun	BUY	1869	phek	phek	Abraham
								
226	tobuy	BugunBichom	Bugun	BUY	1869	pheiʔpha	pheiʔpha	Abraham
								
226	tobuy	BugunSingchung	Bugun	BUY	1869	phek	phek	Abraham
								
226	tobuy	BugunKaspi	Bugun	BUY	1869	phek	phek	Abraham
								
226	tobuy	BugunNamphri	Bugun	BUY	1869	phek	phek	Abraham
								
227	tocome	BugunWangho	Bugun	COME	1446	tən	tən	Abraham
								
227	tocome	BugunBichom	Bugun	COME	1446	thavəə	thavəə	Abraham
								
227	tocome	BugunSingchung	Bugun	COME	1446	thavəə	thavəə	Abraham
								
227	tocome	BugunKaspi	Bugun	COME	1446	thavəə	thavəə	Abraham
								
227	tocome	BugunNamphri	Bugun	COME	1446	gunpha	gunpha	Abraham
								
229	tocry	BugunWangho	Bugun	CRY	1839	tʃo	tʃo	Abraham
								
229	tocry	BugunBichom	Bugun	CRY	1839	tʃoapha	tʃoapha	Abraham
								
229	tocry	BugunSingchung	Bugun	CRY	1839	tʃomage	tʃomage	Abraham
								
229	tocry	BugunKaspi	Bugun	CRY	1839	tʃoapha	tʃoapha	Abraham
								
229	tocry	BugunNamphri	Bugun	CRY	1839	tʃo	tʃo	Abraham
								
232	today	BugunWangho	Bugun	TODAY	1283	sto	sto	Abraham
								
232	today	BugunBichom	Bugun	TODAY	1283	sto	sto	Abraham
								
232	today	BugunSingchung	Bugun	TODAY	1283	sto	sto	Abraham
								
232	today	BugunKaspi	Bugun	TODAY	1283	sto	sto	Abraham
								
232	today	BugunNamphri	Bugun	TODAY	1283	sto	sto	Abraham
								
233	todie	BugunWangho	Bugun	DIE	1494	ii	ii	Abraham
								
233	todie	BugunBichom	Bugun	DIE	1494	ipha	ipha	Abraham
								
233	todie	BugunSingchung	Bugun	DIE	1494	ida	ida	Abraham
								
233	todie	BugunKaspi	Bugun	DIE	1494	idən	idən	Abraham
								
233	todie	BugunNamphri	Bugun	DIE	1494	idun	idun	Abraham
								
235	todream	BugunWangho	Bugun	DREAM	2374	epoŋ	epoŋ	Abraham
								
235	todream	BugunBichom	Bugun	DREAM	2374	ebaŋbaŋ	ebaŋbaŋ	Abraham
								
235	todream	BugunSingchung	Bugun	DREAM	2374	eboboŋmage	eboboŋmage	Abraham
								
235	todream	BugunKaspi	Bugun	DREAM	2374	məbaŋ	məbaŋ	Abraham
								
235	todream	BugunNamphri	Bugun	DREAM	2374	ebaŋ	ebaŋ	Abraham
								
236	todrink	BugunWangho	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	Abraham
								
236	todrink	BugunBichom	Bugun	DRINK	1401	ŋaŋpha	ŋaŋpha	Abraham
								
236	todrink	BugunSingchung	Bugun	DRINK	1401	khoŋaŋ	khoŋaŋ	Abraham
