RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
235	todream	NamphriBugun	Bugun	DREAM	2374	ebaŋ	e+baŋ	AB18
								
236	todrink	WanghoBugun	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	AB18
								
236	todrink	BichomBugun	Bugun	DRINK	1401	ŋaŋpha	ŋaŋ	AB18
								
236	todrink	SingchungBugun	Bugun	DRINK	1401	khoŋaŋ	kʰo+ŋaŋ	AB18
								
236	todrink	KaspiBugun	Bugun	DRINK	1401	ŋaŋpha	ŋaŋ	AB18
								
236	todrink	NamphriBugun	Bugun	DRINK	1401	ŋaŋ	ŋaŋ	AB18
								
237	toeat	WanghoBugun	Bugun	EAT	1336	tʃije	tʃi+je	AB18
								
237	toeat	BichomBugun	Bugun	EAT	1336	tʃepha	tʃe	AB18
								
237	toeat	SingchungBugun	Bugun	EAT	1336	mətʃitʃimage	tʃi	AB18
								
237	toeat	KaspiBugun	Bugun	EAT	1336	tʃipha	tʃi	AB18
								
237	toeat	NamphriBugun	Bugun	EAT	1336	tʃije	tʃi+je	AB18
								
239	tofly	WanghoBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	kʰei	AB18
								
239	tofly	BichomBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khei	kʰei	AB18
								
239	tofly	SingchungBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	khemage	kʰe	AB18
								
239	tofly	KaspiBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	kheŋpha	kʰeŋ	AB18
								
239	tofly	NamphriBugun	Bugun	FLY (MOVE THROUGH AIR)	1441	kheipha	kʰei	AB18
								
240	toforget	WanghoBugun	Bugun	FORGET	1523	pija	pi+ja	AB18
								
240	toforget	BichomBugun	Bugun	FORGET	1523	bijapha	bi+ja	AB18
								
240	toforget	SingchungBugun	Bugun	FORGET	1523	bijẽ	bi+jẽ	AB18
								
240	toforget	KaspiBugun	Bugun	FORGET	1523	bijadan	bi+ja	AB18
								
240	toforget	NamphriBugun	Bugun	FORGET	1523	bijẽ	bi+jẽ	AB18
								
241	togive	WanghoBugun	Bugun	GIVE	1447	phi	pʰi	AB18
								
241	togive	BichomBugun	Bugun	GIVE	1447	phipha	pʰi	AB18
								
241	togive	SingchungBugun	Bugun	GIVE	1447	phimage	pʰi	AB18
								
241	togive	KaspiBugun	Bugun	GIVE	1447	phipha	pʰi	AB18
								
241	togive	NamphriBugun	Bugun	GIVE	1447	phi	pʰi	AB18
								
244	tohear	WanghoBugun	Bugun	HEAR	1408	nũa	nũa	AB18
								
244	tohear	BichomBugun	Bugun	HEAR	1408	joipha	joi	AB18
								
244	tohear	SingchungBugun	Bugun	HEAR	1408	nuwamage	nua	AB18
								
244	tohear	KaspiBugun	Bugun	HEAR	1408	nuapha	nua	AB18
								
244	tohear	NamphriBugun	Bugun	HEAR	1408	joi	joi	AB18
								
246	tokill	WanghoBugun	Bugun	KILL	1417	ua	ua	AB18
								
246	tokill	BichomBugun	Bugun	KILL	1417	uapha	ua	AB18
								
246	tokill	SingchungBugun	Bugun	KILL	1417	wamage	wa	AB18
								
246	tokill	KaspiBugun	Bugun	KILL	1417	uapha	ua	AB18
								
246	tokill	NamphriBugun	Bugun	KILL	1417	ua	ua	AB18
								
247	toknow	WanghoBugun	Bugun	KNOW (SOMETHING)	1410	ĩt	ĩt	AB18
								
247	toknow	BichomBugun	Bugun	KNOW (SOMETHING)	1410	thejakpha	tʰe+jak	AB18
								
247	toknow	SingchungBugun	Bugun	KNOW (SOMETHING)	1410	thekmage	tʰek	AB18
								
247	toknow	KaspiBugun	Bugun	KNOW (SOMETHING)	1410	itphat	it	AB18
								
247	toknow	NamphriBugun	Bugun	KNOW (SOMETHING)	1410	itpha	it	AB18
								
248	tolaugh	WanghoBugun	Bugun	LAUGH	1355	tʃijo	tʃjo	AB18
								
248	tolaugh	BichomBugun	Bugun	LAUGH	1355	ʃijaʔ	ʃjaʔ	AB18
								
248	tolaugh	SingchungBugun	Bugun	LAUGH	1355	tʃijo	tʃjo	AB18
								
248	tolaugh	KaspiBugun	Bugun	LAUGH	1355	seʔ	seʔ	AB18
								
248	tolaugh	NamphriBugun	Bugun	LAUGH	1355	ʃeʔpha	ʃeʔ	AB18
								
252	tomorrow	WanghoBugun	Bugun	TOMORROW	1329	thimijak	tʰi+mjak	AB18
								
252	tomorrow	BichomBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰi+mjaŋ	AB18
								
252	tomorrow	SingchungBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰi+mjaŋ	AB18
								
252	tomorrow	KaspiBugun	Bugun	TOMORROW	1329	pəthou	pə+tʰu	AB18
								
252	tomorrow	NamphriBugun	Bugun	TOMORROW	1329	thimijaŋ	tʰi+mjaŋ	AB18
								
253	tongue	WanghoBugun	Bugun	TONGUE	1205	ri	ri	AB18
								
253	tongue	BichomBugun	Bugun	TONGUE	1205	ri	ri	AB18
								
253	tongue	SingchungBugun	Bugun	TONGUE	1205	iri	i+ri	AB18
								
253	tongue	KaspiBugun	Bugun	TONGUE	1205	ri	ri	AB18
								
253	tongue	NamphriBugun	Bugun	TONGUE	1205	ri	ri	AB18
								
254	tooth	WanghoBugun	Bugun	TOOTH	1380	ʃinijat	ʃi+njat	AB18
								
254	tooth	BichomBugun	Bugun	TOOTH	1380	ʃinijat	ʃi+njat	AB18
								
254	tooth	SingchungBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃi+niŋ	AB18
								
254	tooth	KaspiBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃi+niŋ	AB18
								
254	tooth	NamphriBugun	Bugun	TOOTH	1380	ʃiniŋ	ʃi+niŋ	AB18
								
255	toplay	WanghoBugun	Bugun	PLAY	1413	prui	prui	AB18
								
255	toplay	BichomBugun	Bugun	PLAY	1413	brui	brui	AB18
								
255	toplay	SingchungBugun	Bugun	PLAY	1413	bruimage	brui	AB18
								
255	toplay	KaspiBugun	Bugun	PLAY	1413	bruipha	brui	AB18
								
255	toplay	NamphriBugun	Bugun	PLAY	1413	bruipha	brui	AB18
								
256	topull	WanghoBugun	Bugun	PULL	1455	ɹii	ɹiː	AB18
								
256	topull	BichomBugun	Bugun	PULL	1455	ɹiipha	ɹiː	AB18
								
256	topull	SingchungBugun	Bugun	PULL	1455	ɹimage	ɹi	AB18
								
256	topull	KaspiBugun	Bugun	PULL	1455	ɹiipha	ɹiː	AB18
								
256	topull	NamphriBugun	Bugun	PULL	1455	ɹii	ɹiː	AB18
								
257	topush	WanghoBugun	Bugun	PUSH	1452	reŋ	reŋ	AB18
								
257	topush	BichomBugun	Bugun	PUSH	1452	reŋpha	reŋ	AB18
								
257	topush	SingchungBugun	Bugun	PUSH	1452	ɹiŋmage	ɹiŋ	AB18
								
257	topush	KaspiBugun	Bugun	PUSH	1452	reŋpha	reŋ	AB18
								
257	topush	NamphriBugun	Bugun	PUSH	1452	reŋ	reŋ	AB18
								
259	tosee	WanghoBugun	Bugun	SEE	1409	rək	rək	AB18
								
259	tosee	BichomBugun	Bugun	SEE	1409	rəg	rəg	AB18
								
259	tosee	SingchungBugun	Bugun	SEE	1409	rəkmage	rək	AB18
								
259	tosee	KaspiBugun	Bugun	SEE	1409	rekpha	rek	AB18
								
259	tosee	NamphriBugun	Bugun	SEE	1409	rək	rək	AB18
								
262	tosing	WanghoBugun	Bugun	SING	1261	bue	bue	AB18
								
262	tosing	BichomBugun	Bugun	SING	1261	baipha	bai	AB18
								
262	tosing	SingchungBugun	Bugun	SING	1261	ebubue	e+bu+bue	AB18
								
262	tosing	KaspiBugun	Bugun	SING	1261	mə̆bai	mə+bai	AB18
								
262	tosing	NamphriBugun	Bugun	SING	1261	bue	bue	AB18
								
264	tosleep	WanghoBugun	Bugun	SLEEP	1585	mijen	mjen	AB18
								
264	tosleep	BichomBugun	Bugun	SLEEP	1585	mijanpha	mjan	AB18
								
264	tosleep	SingchungBugun	Bugun	SLEEP	1585	mijenmage	mjen	AB18
								
264	tosleep	KaspiBugun	Bugun	SLEEP	1585	men	men	AB18
								
264	tosleep	NamphriBugun	Bugun	SLEEP	1585	menpha	men	AB18
								
266	tostand	WanghoBugun	Bugun	STAND	1442	rio	rio	AB18
								
266	tostand	BichomBugun	Bugun	STAND	1442	rio	rio	AB18
								
266	tostand	SingchungBugun	Bugun	STAND	1442	rioma	rio	AB18
								
266	tostand	KaspiBugun	Bugun	STAND	1442	dʒoi	dʒoi	AB18
								
266	tostand	NamphriBugun	Bugun	STAND	1442	dʒaimage	dʒai	AB18
								
267	tosteal	WanghoBugun	Bugun	STEAL	713	məgəgau	mə+gə+gau	AB18
								
267	tosteal	BichomBugun	Bugun	STEAL	713	məgəgoupha	mə+gə+gou	AB18
								
267	tosteal	SingchungBugun	Bugun	STEAL	713	gau	gau	AB18
								
267	tosteal	KaspiBugun	Bugun	STEAL	713	məkəkou	mə+kə+kou	AB18
								
267	tosteal	NamphriBugun	Bugun	STEAL	713	məgəgau	mə+gə+gau	AB18
								
272	tothrow	WanghoBugun	Bugun	THROW	1456	fijan	fjan	AB18
								
272	tothrow	BichomBugun	Bugun	THROW	1456	phenpha	pʰen	AB18
								
272	tothrow	SingchungBugun	Bugun	THROW	1456	fijenmage	fjen	AB18
								
272	tothrow	KaspiBugun	Bugun	THROW	1456	fen	fen	AB18
								
272	tothrow	NamphriBugun	Bugun	THROW	1456	phenpha	pʰen	AB18
								
275	towalk	WanghoBugun	Bugun	WALK	1443	lua	lua	AB18
								
275	towalk	BichomBugun	Bugun	WALK	1443	lua	lua	AB18
								
275	towalk	SingchungBugun	Bugun	WALK	1443	luamage	lua	AB18
								
275	towalk	KaspiBugun	Bugun	WALK	1443	lua	lua	AB18
								
275	towalk	NamphriBugun	Bugun	WALK	1443	luapha	lua	AB18
								
278	towipe	WanghoBugun	Bugun	WIPE	1454	sat	sat	AB18
								
278	towipe	BichomBugun	Bugun	WIPE	1454	satpha	sat	AB18
								
278	towipe	SingchungBugun	Bugun	WIPE	1454	ʃatmage	ʃat	AB18
								
278	towipe	KaspiBugun	Bugun	WIPE	1454	satpha	sat	AB18
								
278	towipe	NamphriBugun	Bugun	WIPE	1454	satmuã	sat	AB18
								
280	tree	WanghoBugun	Bugun	TREE	906	hiŋ	hiŋ	AB18
								
280	tree	BichomBugun	Bugun	TREE	906	hiŋ	hiŋ	AB18
								
280	tree	SingchungBugun	Bugun	TREE	906	hiŋ	hiŋ	AB18
								
280	tree	KaspiBugun	Bugun	TREE	906	hiŋ	hiŋ	AB18
								
280	tree	NamphriBugun	Bugun	TREE	906	hiŋ	hiŋ	AB18
								
283	twenty	WanghoBugun	Bugun	TWENTY	1710	etʃek	e+tʃek	AB18
								
283	twenty	BichomBugun	Bugun	TWENTY	1710	etʃet	e+tʃet	AB18
								
283	twenty	SingchungBugun	Bugun	TWENTY	1710	etʃet	e+tʃet	AB18
								
283	twenty	KaspiBugun	Bugun	TWENTY	1710	nitʃok	ni+tʃok	AB18
								
283	twenty	NamphriBugun	Bugun	TWENTY	1710	nitʃok	ni+tʃok	AB18
								
284	two	WanghoBugun	Bugun	TWO	1498	ɲiŋ	ɲiŋ	AB18
								
284	two	BichomBugun	Bugun	TWO	1498	ɲiŋ; niʔ	ɲiŋ	AB18
								
284	two	SingchungBugun	Bugun	TWO	1498	ɲijan	ɲjan	AB18
								
284	two	KaspiBugun	Bugun	TWO	1498	niʔ	niʔ	AB18
								
284	two	NamphriBugun	Bugun	TWO	1498	ɲiŋ	ɲiŋ	AB18
								
288	water	WanghoBugun	Bugun	WATER	948	khou	kʰou	AB18
								
288	water	BichomBugun	Bugun	WATER	948	khou	kʰou	AB18
								
288	water	SingchungBugun	Bugun	WATER	948	kho	kho	AB18
								
288	water	KaspiBugun	Bugun	WATER	948	khou	kʰou	AB18
								
288	water	NamphriBugun	Bugun	WATER	948	khou	kʰou	AB18
								
290	wet	WanghoBugun	Bugun	WET	1726	eʃoi; emum	e+ʃoi	AB18
								
290	wet	BichomBugun	Bugun	WET	1726	eʃoŋ; emam; eləŋ	e+ʃoŋ	AB18
								
290	wet	SingchungBugun	Bugun	WET	1726	eʃoŋ	e+ʃoŋ	AB18
								
290	wet	KaspiBugun	Bugun	WET	1726	eʃoŋ	e+ʃoŋ	AB18
								
290	wet	NamphriBugun	Bugun	WET	1726	eʃoŋ	e+ʃoŋ	AB18
								
291	what	WanghoBugun	Bugun	WHAT	1236	niw	niw	AB18
								
291	what	BichomBugun	Bugun	WHAT	1236	niw	niw	AB18
								
291	what	SingchungBugun	Bugun	WHAT	1236	niwka	niw+ka	AB18
								
291	what	KaspiBugun	Bugun	WHAT	1236	nije	nje	AB18
								
291	what	NamphriBugun	Bugun	WHAT	1236	ɲijaga	ɲja+ga	AB18
								
292	wheat	WanghoBugun	Bugun	WHEAT	1077	phijuk	pʰjuk	AB18
								
292	wheat	BichomBugun	Bugun	WHEAT	1077	phijok; tʃoʔ	pʰjok	AB18
								
292	wheat	SingchungBugun	Bugun	WHEAT	1077	phijo	pʰjo	AB18
								
292	wheat	KaspiBugun	Bugun	WHEAT	1077	phijok	pʰjok	AB18
								
292	wheat	NamphriBugun	Bugun	WHEAT	1077	phijok	pʰjok	AB18
								
294	where	WanghoBugun	Bugun	WHERE	1237	kəʃoo	kə+ʃooː	AB18
								
294	where	BichomBugun	Bugun	WHERE	1237	kə̆so	kə+so	AB18
								
294	where	SingchungBugun	Bugun	WHERE	1237	kəʃoo	kə+ʃoː	AB18
								
294	where	KaspiBugun	Bugun	WHERE	1237	kə̆so	kə+so	AB18
								
294	where	NamphriBugun	Bugun	WHERE	1237	kəʃoo	kə+ʃoː	AB18
								
295	white	WanghoBugun	Bugun	WHITE	1335	emoŋ	e+moŋ	AB18
								
295	white	BichomBugun	Bugun	WHITE	1335	emou; mõu	e+mou	AB18
								
295	white	SingchungBugun	Bugun	WHITE	1335	emou	e+mou	AB18
								
295	white	KaspiBugun	Bugun	WHITE	1335	mõu	mõu	AB18
								
295	white	NamphriBugun	Bugun	WHITE	1335	emoŋ	e+moŋ	AB18
								
296	who	WanghoBugun	Bugun	WHO	1235	haŋuŋ	ha+ŋuŋ	AB18
								
296	who	BichomBugun	Bugun	WHO	1235	haniju	ha+nju	AB18
								
296	who	SingchungBugun	Bugun	WHO	1235	haniju	ha+nju	AB18
								
296	who	KaspiBugun	Bugun	WHO	1235	haniju	ha+nju	AB18
								
296	who	NamphriBugun	Bugun	WHO	1235	haniju	ha+nju	AB18
								
298	wife	WanghoBugun	Bugun	WIFE	1199	aje	a+je	AB18
								
298	wife	BichomBugun	Bugun	WIFE	1199	je	je	AB18
								
298	wife	SingchungBugun	Bugun	WIFE	1199	aje	a+je	AB18
								
298	wife	KaspiBugun	Bugun	WIFE	1199	je	je	AB18
								
298	wife	NamphriBugun	Bugun	WIFE	1199	je	je	AB18
								
299	wind	WanghoBugun	Bugun	WIND	960	hasam	ha+sam	AB18
								
299	wind	BichomBugun	Bugun	WIND	960	aʃam	a+ʃam	AB18
								
299	wind	SingchungBugun	Bugun	WIND	960	hasam	ha+sam	AB18
								
299	wind	KaspiBugun	Bugun	WIND	960	hasam	ha+sam	AB18
								
299	wind	NamphriBugun	Bugun	WIND	960	hasam	ha+sam	AB18
								
301	woman	WanghoBugun	Bugun	WOMAN	962	bimi	bi+mi	AB18
								
301	woman	BichomBugun	Bugun	WOMAN	962	bimi	bi+mi	AB18
								
301	woman	SingchungBugun	Bugun	WOMAN	962	dimi	di+mi	AB18
								
301	woman	KaspiBugun	Bugun	WOMAN	962	hõamu	hõ+a+mu	AB18
								
301	woman	NamphriBugun	Bugun	WOMAN	962	hõamua	hõ+a+mua	AB18
								
302	year	WanghoBugun	Bugun	YEAR	1226	tau	tau	AB18
								
302	year	BichomBugun	Bugun	YEAR	1226	dau	dau	AB18
								
302	year	SingchungBugun	Bugun	YEAR	1226	dau	dau	AB18
								
302	year	KaspiBugun	Bugun	YEAR	1226	tam	tam	AB18
								
302	year	NamphriBugun	Bugun	YEAR	1226	etam	e+tam	AB18
								
303	yellow	WanghoBugun	Bugun	YELLOW	1424	etʃui	e+tʃui	AB18
								
303	yellow	BichomBugun	Bugun	YELLOW	1424	dʒoi; edʒoi	dʒoi	AB18
								
303	yellow	SingchungBugun	Bugun	YELLOW	1424	edʒoi	e+dʒoi	AB18
								
303	yellow	KaspiBugun	Bugun	YELLOW	1424	dʒoi	dʒoi	AB18
								
303	yellow	NamphriBugun	Bugun	YELLOW	1424	edʒoi	e+dʒoi	AB18
								
304	yesterday	WanghoBugun	Bugun	YESTERDAY	1174	dijo	di+jo	AB18
								
304	yesterday	BichomBugun	Bugun	YESTERDAY	1174	dijo	di+jo	AB18
								
304	yesterday	SingchungBugun	Bugun	YESTERDAY	1174	dijo	di+jo	AB18
								
304	yesterday	KaspiBugun	Bugun	YESTERDAY	1174	thəmijaŋ	tʰə+mjaŋ	AB18
								
304	yesterday	NamphriBugun	Bugun	YESTERDAY	1174	dijo	di+jo	AB18
