ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	SUBGROUP	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	MORPHEMES	ALIGNMENT
17751	237_thewife	the wife	Batang	Batang	Tibetan	mo¹³ȵoʔ⁵³	m.o.¹³.◦.ȵ.o.ʔ.⁵³	m o./o ¹³ + ȵ o./o ʔ ⁵³	kham1282	1199	30.00795	99.111944	5958	5958	FALSE	Huang1992		_thewife _thewife	
17752	237_thewife	the wife	Batang	Batang	Tibetan	ndu¹³roʔ⁵³	nd.u.¹³.◦.r.o.ʔ.⁵³	nd u ¹³ + r o./o ʔ ⁵³	kham1282	1199	30.00795	99.111944	5959	5959	FALSE	Huang1992	!ignore double no link!	_thewife _thewife	
17755	237_thewife	the wife	Alike	Alike	Tibetan	tɕoŋ ma	tɕ.o.ŋ._.m.a	tɕ o./o ŋ + m a	amdo1237	1199	38.318508	92.839938	5960	5960	FALSE	Huang1992		_thewife _thewife	
17758	237_thewife	the wife	Limbu	Limbu	Kiranti	himdaŋma	h.i.m.d.a.ŋ.m.a	h i m d a ŋ m a	limb1266	1199	27.272065	87.889909	2940	4670	FALSE	Jacques2017FN	!COGID changed Macy cross semantic!	thewife	
17759	237_thewife	the wife	Khaling	Khaling	Kiranti	mesbɛ	m.e.s.b.ɛ	m e s b ɛ	khal1275	1199	27.390595	87.510016	2941	2941	FALSE	Jacques2017FN		thewife	
17760	237_thewife	the wife	OldChinese	OldChinese	Sinitic	*[tsʰ]ˤəj	tsʰˤ.ə.j	tsʰˤ ə j	oldc1244	1199	34.101745	108.777868	2936	4671	FALSE	Baxter2014	!ignore double no link! !COGID changed Macy cross semantic!	thewife	
17761	237_thewife	the wife	OldChinese	OldChinese	Sinitic	*mə.bəʔ	m.ə.+.b.ə.ʔ	m ə + b ə ʔ	oldc1244	1199	34.101745	108.777868	3705	4672	FALSE	Baxter2014	!COGID changed Macy cross semantic!	_thewife _thewife	
17763	237_thewife	the wife	Chepang	Chepang		mo	m.o	m o	chep1245	1199	27.785164	84.908801	5258	5258	FALSE	Caughley2000		thewife	
17764	237_thewife	the wife	Garo	Garo	Garo	jik	j.i.k	j i k	garo1247	1199	25.504744	90.333226	5466	5466	FALSE	Burling2003		thewife	
17765	237_thewife	the wife	Thulung	Thulung	Kiranti	motsʉ	m.o.ts.ʉ	m o./o ts ʉ	thul1246	1199	27.534944	87.609608	5621	5621	FALSE	Allen1975	!ignore double no link!	thewife	
17766	237_thewife	the wife	Thulung	Thulung	Kiranti	najime	n.a.j.i.m.e	n a j i m e	thul1246	1199	27.534944	87.609608	5622	5622	FALSE	Allen1975		thewife	
17767	237_thewife	the wife	Hakha	Hakha	Chin	nupi	n.u.p.i	n u p i	haka1240	1199	22.870089	92.820021	5114	5114	FALSE	VanBik2014		thewife	
17768	237_thewife	the wife	Bunan	Bunan	TibetoKinauri	bjanmo	b.j.a.n.m.o	b j a n m o	gahr1239	1199	32.554766	77.076283	6161	6161	TRUE	Widmer2014		thewife	
17769	237_thewife	the wife	Byangsi	Byangsi	TibetoKinauri	hrithiʃyaː	h.r.i.th.i.ʃ.y.aː	h r i tʰ i ʃ y aː	byan1241	1199	29.583838	80.22309	6467	6467	FALSE	Sharma2003a		thewife	
17770	237_thewife	the wife	Rongpo	Rongpo	TibetoKinauri	umsəri	u.ms.ə.r.i	u ms ə r i	rong1264	1199	30.530044	79.569987	6470	6470	FALSE	Sharma2003		thewife	
17771	237_thewife	the wife	Kulung	Kulung	Kiranti	ju	j.u	j u	kulu1253	1199	27.690037	86.910944	6469	6469	FALSE	Tolsma1999		thewife	
17772	237_thewife	the wife	Kulung	Kulung	Kiranti	tɔ:ma	t.ɔ:.m.a	t ɔː m a	kulu1253	1199	27.690037	86.910944	6468	6468	FALSE	Tolsma1999	!ignore double no link!	thewife	
17773	237_thewife	the wife	Bantawa	Bantawa	Kiranti	masɨng	m.a.s.ɨ.n.g	m a s ɨ n g	bant1281	1199	27.117894	87.049995	6606	6606	FALSE	Jongens2009		thewife	
17774	237_thewife	the wife	Achang	Achang	Burmish	nʲi³¹+mɔʔ³¹	nʲ.i.³¹.+.m.ɔ.ʔ.³¹	nʲ i ³¹ + m ɔ ʔ ³¹	acha1249	1199	24.466605	97.89503	8155	8155	FALSE	Huang1992 Hill2017		_thewife _thewife	
17780	237_thewife	the wife	Xiandao	Xiandao	Burmish	ni⁵⁵+mɔ³¹	n.i.⁵⁵.+.m.ɔ.³¹	n i ⁵⁵ + m ɔ ³¹	xian1249	1199	24.494153	97.753173	8155	8155	FALSE	Huang1992 Hill2017		_thewife _thewife	
17779	237_thewife	the wife	Bola	Bola	Burmish	jõ³¹+mi³¹	j.õ.³¹.+.m.i.³¹	j õ ³¹ + m i ³¹	pela1242	1199	24.405004	98.234243	8159	8159	FALSE	Huang1992 Hill2017		_thewife _thewife	
18949	237_thewife	the wife	Jingpho	Jingpho	Jingpho	mă³¹tuʔ³¹tʃan³³	m.ă.³¹.◦.t.u.ʔ.³¹.◦.tʃ.a.n.³³	m ă ³¹ + t u ʔ ³¹ + tʃ a n ³³	jing1260	1199	25.461826	97.329866	2939	29890	FALSE	Huang1992		_thewife _thewife _thewife	
18055	241_thewolf	the wolf	KarbiMikir	KarbiMikir	Mizo	mahar	m.a.h.a.r	m a h a r	karb1241	522	25.735084	93.050494	0	0	FALSE	Walker1925 KonnerthFC GruessnerNoDate		thewolf	
18022	241_thewolf	the wolf	EBDzalakha	Dzalakha	East Bodish	pharwa	pʰar+wa	pʰ a r + w a	dzal1238	522	27.605989	91.494864		5078	FALSE	DDC2017	dhole	_thewolf _thewolf	
18025	241_thewolf	the wolf	EBWenlangCuonaMenba	TawangDakpa	East Bodish	pha˥ra˥	pha55ra55	pʰ a ⁵⁵ + r a ⁵⁵	dakp1242	522	29.367765	95.339063		5078	FALSE	Lu1986	dhole	_thewolf _thewolf	
18023	241_thewolf	the wolf	EBKhengkha	Khengkha	East Bodish	sawareng	sa+wa+reŋ	s a + w a + r e ŋ	khen1241	522	27.144878	90.689999		5077	FALSE	AandY1996	dhole	_thewolf _thewolf _thewolf	
18026	241_thewolf	the wolf	EBBumthang	Bumthang	East Bodish	sa war	sa+war	s a + w a r	khen1241	522	27.549248	90.753738		5077	FALSE	DDC2018	dhole	_thewolf _thewolf	
18024	241_thewolf	the wolf	EBMamaCuonaMenba	TshonaDakpa	East Bodish	ɕAŋ˥ku˥˧	ɕAŋ55ku53	ɕ a ŋ ⁵⁵ + k u ⁵³	dakp1242	522	27.872413	91.798576		741	FALSE	Lu1986		_thewolf _thewolf	
18027	241_thewolf	the wolf	Maerkang	Marerkang	rGyalrong	spjɑŋ kə	s.p.j.ɑ.ŋ._.k.ə	s p j ɑ ŋ + k ə	situ1238	522	31.868614	102.295293	741	741	TRUE	Huang1992		_thewolf _thewolf	
18029	241_thewolf	the wolf	Alike	Alike	Tibetan	wcçaŋ khə	w.cç.a.ŋ._.kʰ.ə	w cç a ŋ + kʰ ə	amdo1237	522	38.318508	92.839938	741	741	FALSE	Huang1992		_thewolf _thewolf	
18030	241_thewolf	the wolf	Daofu	Daofu	rGyalrong	spjoŋ kə	s.p.j.o.ŋ.+.k.ə	s p j o./o ŋ + k ə	horp1240	522	30.975281	101.123742	741	741	TRUE	Huang1992		_thewolf _thewolf	
18032	241_thewolf	the wolf	Zhaba	Zhaba	Qiangic	piɛ̃⁵⁵nkhu⁵⁵	p.i.ɛ̃.∼.⁵⁵.◦.n.kh.u.⁵⁵	p i ɛ̃ ⁵⁵ + n kʰ u ⁵⁵	zhab1238	522	30.538892	101.058397	741	741	TRUE	Huang1992		_thewolf _thewolf	
18034	241_thewolf	the wolf	Lhasa	Lhasa	Tibetan	tɕəŋ⁵⁵ku⁵⁵	tɕ.ə.ŋ.⁵⁵.◦.k.u.⁵⁵	tɕ ə ŋ ⁵⁵ + k u ⁵⁵	utsa1239	522	29.653441	91.171493	741	741	FALSE	Huang1992		_thewolf _thewolf	
18035	241_thewolf	the wolf	Xiahe	Xiahe	Tibetan	htɕaŋ kə	h.tɕ.a.ŋ._.k.ə	h tɕ a ŋ + k ə	amdo1237	522	35.210549	102.524979	741	741	FALSE	Huang1992		_thewolf _thewolf	
18037	241_thewolf	the wolf	TaniBokar	Bokar	Tani	tɕaŋ ku	tɕ.a.ŋ.+.k.u	tɕ a ŋ + k u	boka1249	522	27.554547	93.15717	741	741	TRUE	Huang1992		_thewolf _thewolf	
18039	241_thewolf	the wolf	Batang	Batang	Tibetan	ɕõ⁵⁵khᴜ⁵³	ɕ.õ.∼.⁵⁵.◦.kʰ.ᴜ.⁵³	ɕ õ ⁵⁵ + kʰ u ⁵³	kham1282	522	30.00795	99.111944	741	741	FALSE	Huang1992		_thewolf _thewolf	
18040	241_thewolf	the wolf	Japhug	Japhug	rGyalrong	spjaŋkɯ	s.p.j.a.ŋ.k.ɯ	s p j a ŋ k ɯ	japh1234	522	32.207076	101.957636	741	741	TRUE	Jacques2015b		thewolf	
18042	241_thewolf	the wolf	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	spjʊ̂ŋkəɣ	s.p.j.ʊ̂.ŋ.k.ə.ɣ	s p j ʊ̂ ŋ k ə ɣ	eree1240	522	31.62758	101.427999	741	741	TRUE	Lai2017		thewolf	
18043	241_thewolf	the wolf	OldTibetan	OldTibetan	Tibetan	spjaŋ+ki	s.p.j.a.ŋ.+.k.i	s p j a ŋ + k i	clas1254	522	30.027852	91.158704	741	741	FALSE	Huang1992		_thewolf _thewolf	
18044	241_thewolf	the wolf	Bunan	Bunan	TibetoKinauri	ɕaŋku	ɕ.a.ŋ.k.u	ɕ a ŋ k u	gahr1239	522	32.554766	77.076283	741	741	TRUE	Widmer2014		thewolf	
18028	241_thewolf	the wolf	TshMotuoMenba	MotuoCangluoTshangla	Bodic	pha |ra	pʰ.a._.r.a	pʰ a + r a	tsha1245	522	29.321347	95.319922	3124	3124	FALSE	Huang1992		_thewolf _thewolf	
18031	241_thewolf	the wolf	Dulong	Dulong	Nungic	dzɯʔ⁵⁵	dz.ɯ.ʔ.⁵⁵	dz ɯ ʔ ⁵⁵	drun1238	522	27.749017	98.691868	429	429	FALSE	Huang1992		thewolf	
18033	241_thewolf	the wolf	DarangTaraon	DarangTaraon	Deng	tɑ³¹pɹɯ³⁵	t.ɑ.³¹.◦.p.ɹ.ɯ.³⁵	t ɑ ³¹ + p ɹ ɯ ³⁵	diga1241	522	28.657986	97.469136	2203	2203	FALSE	Huang1992		_thewolf _thewolf	
18038	241_thewolf	the wolf	Yidu	Yidu	Deng	ɑ⁵⁵pɹɯ⁵⁵pɹɯ⁵⁵	ɑ.⁵⁵.◦.p.ɹ.ɯ.⁵⁵.◦.p.ɹ.ɯ.⁵⁵	ɑ ⁵⁵ + p ɹ ɯ ⁵⁵ + p ɹ ɯ ⁵⁵	idum1241	522	29.448172	95.650179	2203	2203	FALSE	Huang1992		_thewolf _thewolf _thewolf	
18036	241_thewolf	the wolf	Lisu	Lisu	Loloish	o⁵⁵du³¹	v.e.³³.th.o.³⁵	v e ³³ tʰ o./o ³⁵	lisu1250	522	25.950046	98.848486	2617	2617	FALSE	Huang1992		thewolf	
18041	241_thewolf	the wolf	OldChinese	OldChinese	Sinitic	*[r]ˤaŋ	rˤ.a.ŋ	rˤ a ŋ	oldc1244	522	34.101745	108.777868	3681	3681	FALSE	Baxter2014		thewolf	
18045	241_thewolf	the wolf	Xiandao	Xiandao	Burmish	pum⁵⁵+fui³¹	p.u.m.⁵⁵.+.f.u.i.³¹	p u m ⁵⁵ + f u i ³¹	xian1249	522	24.494153	97.753173	1149	1149	FALSE	Huang1992 Hill2017		_thewolf _thewolf	
18046	241_thewolf	the wolf	Achang	Achang	Burmish	pum⁵⁵+xui³¹	p.u.m.⁵⁵.+.x.u.i.³¹	p u m ⁵⁵ + x u i ³¹	acha1249	522	24.466605	97.89503	1149	1149	FALSE	Huang1992 Hill2017		_thewolf _thewolf	
18047	241_thewolf	the wolf	Bola	Bola	Burmish	mjaŋ⁵⁵+kʰui³⁵	m.j.a.ŋ.⁵⁵.+.kʰ.u.i.³⁵	m j a ŋ ⁵⁵ + kʰ u i ³⁵	pela1242	522	24.405004	98.234243	1181	1181	FALSE	Huang1992 Hill2017		_thewolf _thewolf	
18048	241_thewolf	the wolf	Maru	Maru	Burmish	mjaŋ³¹+kʰa³⁵	m.j.a.ŋ.³¹.+.kʰ.a.³⁵	m j a ŋ ³¹ + kʰ a ³⁵	maru1249	522	24.939981	99.83	1181	1181	FALSE	Huang1992 Hill2017		_thewolf _thewolf	
18049	241_thewolf	the wolf	Rangoon	Rangoon	Burmish	wũ∼²²+pu⁵³+lwe²²	w.ũ.∼.²².+.p.u.⁵³.+.l.w.e.²²	w ũ ²² + p u ⁵³ + l w e ²²	nucl1310	522	16.874207	96.190785	3564	3564	FALSE	Huang1992 Hill2017		_thewolf _thewolf _thewolf	
18050	241_thewolf	the wolf	Atsi	Atsi	Burmish	vam⁵¹+kʰui²¹+mo⁵⁵	v.a.m.⁵¹.+.kʰ.u.i.²¹.+.m.o.⁵⁵	v a m ⁵¹ + kʰ u i ²¹ + m o./o ⁵⁵	zaiw1241	522	24.193367	97.806689	1235	1235	FALSE	Huang1992 Hill2017		_thewolf _thewolf _thewolf	
18051	241_thewolf	the wolf	Lashi	Lashi	Burmish	wɔm³¹+kʰui⁵⁵	w.ɔ.m.³¹.+.kʰ.u.i.⁵⁵	w ɔ m ³¹ + kʰ u i ⁵⁵	lash1243	522	24.111512	98.311333	1292	1292	FALSE	Huang1992 Hill2017		_thewolf _thewolf	
18052	241_thewolf	the wolf	Lushai	Lushai	Mizo	tʃiŋ̊nia	tʃ.i.ŋ̊.n.i.a	tʃ i ŋ̊ n i a	lush1249	522	22.60535	92.629457	1556	1556	FALSE	Lorrain1940		thewolf	
18053	241_thewolf	the wolf	Tangut	Tangut	Tangut	ɕjwɨ	ɕ.jwɨ	ɕ j w ɨ	tang1334	522	38.477453	106.285383	4201	4201	FALSE	Li1997		thewolf	
18054	241_thewolf	the wolf	Tangut	Tangut	Tangut	ljɨ	l.jɨ	l j ɨ	tang1334	522	38.477453	106.285383	4202	4202	FALSE	Li1997		thewolf	
18953	241_thewolf	the wolf	Jingpho	Jingpho	Jingpho	tʃa̱³³|khjon³³	tʃ.a̱.³³.◦.kh.j.o.n.³³	tʃ a̠ ³³ + kʰ j o./o n ³³	jing1260	522	25.461826	97.329866	166	29893	FALSE	Huang1992		_thewolf _thewolf	
18182	243_thewoodmaterial	the wood (material)	Lisu	Lisu	Loloish	po³³phi³¹	s.i.³⁵.d.e.³¹	s i ³⁵ d e ³¹	lisu1250	1803	25.950046	98.848486	0	0	FALSE	Huang1992		thewoodmaterial	
18207	243_thewoodmaterial	the wood (material)	Tangut	Tangut	Tangut	sji	s.ji	s j i	tang1334	1803	38.477453	106.285383	0	0	FALSE	Li1997		thewoodmaterial	
18196	243_thewoodmaterial	the wood (material)	Byangsi	Byangsi	TibetoKinauri	ʃin	ʃ.i.n	ʃ i n	byan1241	1803	29.583838	80.22309	8175	2974	FALSE	Sharma2003a	COGID changed Tim	thewoodmaterial	
18143	243_thewoodmaterial	the wood (material)	TshDirangTshangla	DirangTshangla	Bodic	ɕiŋ	ɕiŋ	ɕ i ŋ	dira1243	1803	27.343674	92.273057		2974	FALSE	TB		thewoodmaterial	
18144	243_thewoodmaterial	the wood (material)	TaniGalo	Galo	Tani	ɨ-hɨɨ̀	ɨ+hɨː51	ɨ + h ɨː ⁵¹	galo1242	1803	27.98	94.69		2974	FALSE	Post2007	*ɕɨŋ	_thewoodmaterial _thewoodmaterial	
18145	243_thewoodmaterial	the wood (material)	TaniTangam	Tangam	Tani	ahɨŋ	a+hɨŋ	a + h ɨ ŋ	tang1377	1803	28.956354	94.990737		2974	FALSE	Post2017		_thewoodmaterial _thewoodmaterial	
18146	243_thewoodmaterial	the wood (material)	EBDzalakha	Dzalakha	East Bodish	sheng	ɕeŋ	ɕ e ŋ	dzal1238	1803	27.605989	91.494864		2974	FALSE	DDC2017		thewoodmaterial	
18147	243_thewoodmaterial	the wood (material)	EBKhengkha	Khengkha	East Bodish	seng	seŋ	s e ŋ	khen1241	1803	27.144878	90.689999		2974	FALSE	AandY1996		thewoodmaterial	
18148	243_thewoodmaterial	the wood (material)	EBMamaCuonaMenba	TshonaDakpa	East Bodish	ɕeŋ˥	ɕeŋ55	ɕ e ŋ ⁵⁵	dakp1242	1803	27.872413	91.798576		2974	FALSE	Lu1986		thewoodmaterial	
18149	243_thewoodmaterial	the wood (material)	EBWenlangCuonaMenba	TawangDakpa	East Bodish	ɕeŋ˥duŋ˧˥	ɕeŋ55duŋ35	ɕ e ŋ ⁵⁵ + d u ŋ ³⁵	dakp1242	1803	29.367765	95.339063		2974	FALSE	Lu1986		_thewoodmaterial _thewoodmaterial	
18150	243_thewoodmaterial	the wood (material)	KBBuluPuroik	Puroik	KhoBwa	ʃi	ʃi	ʃ i	bulu1255	1803	27.451029	92.44627	8175	2974	FALSE	Lieberherr2017		thewoodmaterial	
18151	243_thewoodmaterial	the wood (material)	KBDikhyangBugun	Bugun	KhoBwa	hiŋ	hiŋ	h i ŋ	dikh1234	1803	27.320448	92.454924	8175	2974	FALSE	LandB2017		thewoodmaterial	
18152	243_thewoodmaterial	the wood (material)	KBWKhispi	Khispi	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	lish1235	1803	27.378042	92.223221	8175	2974	FALSE	LandB2017		thewoodmaterial	
18153	243_thewoodmaterial	the wood (material)	KBWDuhumbi	Duhumbi	WesternKhoBwa	ɕiŋ	ɕiŋ	ɕ i ŋ	chug1252	1803	27.416112	92.212034	8175	2974	TRUE	LandB2017		thewoodmaterial	
18154	243_thewoodmaterial	the wood (material)	KBWKhoina	Sartang	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	khoi1253	1803	27.334981	92.52994	8175	2974	FALSE	LandB2017		thewoodmaterial	
18155	243_thewoodmaterial	the wood (material)	KBWJerigaon	Sartang	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	jeri1243	1803	27.340629	92.486595	8175	2974	FALSE	LandB2017		thewoodmaterial	
18156	243_thewoodmaterial	the wood (material)	KBWKhoitam	Sartang	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	khoi1252	1803	27.327487	92.439455	8175	2974	FALSE	LandB2017		thewoodmaterial	
18157	243_thewoodmaterial	the wood (material)	KBWRahung	Sartang	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	rahu1234	1803	27.310778	92.395028	8175	2974	FALSE	LandB2017		thewoodmaterial	
18158	243_thewoodmaterial	the wood (material)	KBWRupa	Sherdukpen	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	rupa1234	1803	27.203065	92.398757	8175	2974	FALSE	LandB2017		thewoodmaterial	
18159	243_thewoodmaterial	the wood (material)	KBWShergaon	Sherdukpen	WesternKhoBwa	hiŋ	hiŋ	h i ŋ	sher1261	1803	27.105018	92.272133	8175	2974	FALSE	LandB2017		thewoodmaterial	
18160	243_thewoodmaterial	the wood (material)	TshBhutanTshangla	BhutanTshangla	Bodic	ɕiŋ	ɕiŋ	ɕ i ŋ	tsha1245	1803	27.332081	91.551505	8175	2974	FALSE	LandB2017		thewoodmaterial	
18169	243_thewoodmaterial	the wood (material)	EBBumthang	Bumthang	East Bodish	seng	seŋ	s e ŋ	khen1241	1803	27.549248	90.753738		2974	FALSE	vanDriem2015		thewoodmaterial	
18170	243_thewoodmaterial	the wood (material)	OldTibetan	OldTibetan	Tibetan	ɕiŋ	ɕ.i.ŋ	ɕ i ŋ	clas1254	1803	30.027852	91.158704	0	2974	FALSE	Huang1992	COGID changed Tim	thewoodmaterial	
18171	243_thewoodmaterial	the wood (material)	Japhug	Japhug	rGyalrong	si	s.i	s i	japh1234	1803	32.207076	101.957636	8175	2974	FALSE	Jacques2015b	COGID changed Tim	thewoodmaterial	
18173	243_thewoodmaterial	the wood (material)	TshMotuoMenba	MotuoCangluoTshangla	Bodic	ɕiŋ	ɕ.i.ŋ	ɕ i ŋ	tsha1245	1803	29.321347	95.319922	8175	2974	FALSE	Huang1992	COGID changed Tim	thewoodmaterial	
18175	243_thewoodmaterial	the wood (material)	Alike	Alike	Tibetan	xhaŋ	xh.a.ŋ	xʰ a ŋ	amdo1237	1803	38.318508	92.839938	2974	2974	FALSE	Huang1992		thewoodmaterial	
18176	243_thewoodmaterial	the wood (material)	Lhasa	Lhasa	Tibetan	ɕiŋ⁵⁵	ɕ.i.ŋ.⁵⁵	ɕ i ŋ ⁵⁵	utsa1239	1803	29.653441	91.171493	2974	2974	FALSE	Huang1992		thewoodmaterial	
18177	243_thewoodmaterial	the wood (material)	Dulong	Dulong	Nungic	ɕiŋ⁵⁵lɑ · ŋ⁵⁵	ɕ.i.ŋ.⁵⁵.◦.l.ɑː.ŋ.⁵⁵	ɕ i ŋ ⁵⁵ + l ɑː ŋ ⁵⁵	drun1238	1803	27.749017	98.691868	8175	2974	FALSE	Huang1992	COGID changed Tim	_thewoodmaterial _thewoodmaterial	
18179	243_thewoodmaterial	the wood (material)	Zhaba	Zhaba	Qiangic	shɛ¹³	sh.ɛ.¹³	sʰ ɛ ¹³	zhab1238	1803	30.538892	101.058397	2974	2974	FALSE	Huang1992		thewoodmaterial	
18180	243_thewoodmaterial	the wood (material)	Batang	Batang	Tibetan	xhĩ⁵⁵	xh.ĩ.∼.⁵⁵	xʰ ĩ ⁵⁵	kham1282	1803	30.00795	99.111944	2974	2974	FALSE	Huang1992		thewoodmaterial	
18181	243_thewoodmaterial	the wood (material)	DarangTaraon	DarangTaraon	Deng	mɑ³¹sɯŋ⁵³	m.ɑ.³¹.◦.s.ɯ.ŋ.⁵³	m ɑ ³¹ + s ɯ ŋ ⁵³	diga1241	1803	28.657986	97.469136	8175	2974	FALSE	Huang1992	COGID changed Tim	_thewoodmaterial _thewoodmaterial	
18183	243_thewoodmaterial	the wood (material)	TaniBokar	Bokar	Tani	ɯ◦ɕɯŋ	ɯ.ɕ.ɯ.ŋ	ɯ ɕ ɯ ŋ	boka1249	1803	27.554547	93.15717	8175	2974	FALSE	Huang1992	COGID changed Tim	thewoodmaterial	
18184	243_thewoodmaterial	the wood (material)	Maerkang	Marerkang	rGyalrong	ʃᴇ	ʃ.ᴇ	ʃ ᴇ/e	situ1238	1803	31.868614	102.295293	2974	2974	FALSE	Huang1992		thewoodmaterial	
18185	243_thewoodmaterial	the wood (material)	Yidu	Yidu	Deng	mɑ⁵⁵seŋ⁵⁵	m.ɑ.⁵⁵.◦.s.e.ŋ.⁵⁵	m ɑ ⁵⁵ + s e ŋ ⁵⁵	idum1241	1803	29.448172	95.650179	8175	2974	FALSE	Huang1992		_thewoodmaterial _thewoodmaterial	
18186	243_thewoodmaterial	the wood (material)	Khaling	Khaling	Kiranti	sʌ̄ŋ	s.ʌ̄.ŋ	s ʌ̄ ŋ	khal1275	1803	27.390595	87.510016	2974	2974	FALSE	Jacques2017FN		thewoodmaterial	
18187	243_thewoodmaterial	the wood (material)	Limbu	Limbu	Kiranti	siŋ	s.i.ŋ	s i ŋ	limb1266	1803	27.272065	87.889909	2974	2974	FALSE	Jacques2017FN		thewoodmaterial	
18189	243_thewoodmaterial	the wood (material)	OldBurmese	OldBurmese	Burmish	sac	s.a.c	s a c	oldb1235	1803	21.624974	97.126742	8175	2974	FALSE	Hill2017	COGID changed Tim	thewoodmaterial	
18190	243_thewoodmaterial	the wood (material)	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	sê	s.ê	s ê/e	eree1240	1803	31.62758	101.427999	8175	2974	FALSE	Lai2017		thewoodmaterial	
18191	243_thewoodmaterial	the wood (material)	Chepang	Chepang		siŋʔ	s.i.ŋ.ʔ	s i ŋ ʔ	chep1245	1803	27.785164	84.908801	8175	2974	FALSE	Caughley2000	COGID changed Tim	thewoodmaterial	
18193	243_thewoodmaterial	the wood (material)	Thulung	Thulung	Kiranti	sʌŋ	s.ʌ.ŋ	s ʌ ŋ	thul1246	1803	27.534944	87.609608	2974	2974	FALSE	Allen1975		thewoodmaterial	
18194	243_thewoodmaterial	the wood (material)	Hakha	Hakha	Chin	thîŋ	th.î.ŋ	tʰ î/i ŋ	haka1240	1803	22.870089	92.820021	8175	2974	FALSE	VanBik2014	COGID changed Tim	thewoodmaterial	
18195	243_thewoodmaterial	the wood (material)	Bunan	Bunan	TibetoKinauri	ɕiŋ	ɕ.i.ŋ	ɕ i ŋ	gahr1239	1803	32.554766	77.076283	8175	2974	FALSE	Widmer2014	COGID changed Tim	thewoodmaterial	
18197	243_thewoodmaterial	the wood (material)	Rongpo	Rongpo	TibetoKinauri	siŋ	s.i.ŋ	s i ŋ	rong1264	1803	30.530044	79.569987	2974	2974	FALSE	Sharma2003		thewoodmaterial	
18199	243_thewoodmaterial	the wood (material)	Bantawa	Bantawa	Kiranti	sɨŋ	s.ɨ.ŋ	s ɨ ŋ	bant1281	1803	27.117894	87.049995	2974	2974	FALSE	Jongens2009		thewoodmaterial	
18200	243_thewoodmaterial	the wood (material)	Achang	Achang	Burmish	ʂək⁵⁵	ʂ.ə.k.⁵⁵	ʂ ə k ⁵⁵	acha1249	1803	24.466605	97.89503	2974	2974	FALSE	Huang1992 Hill2017		thewoodmaterial	
18208	243_thewoodmaterial	the wood (material)	KarbiMikir	KarbiMikir	Mizo	theng	th.e.ng.p.ī	tʰ e ng p iː	karb1241	1803	25.735084	93.050494	0	2974	FALSE	Walker1925 KonnerthFC GruessnerNoDate	COGID changed Tim	thewoodmaterial	
18161	243_thewoodmaterial	the wood (material)	Kusunda	Kusunda		d̪əj.ʤiː	d̪əj.ʤiː	d̪ ə j + dʒ iː	kusu1250	1803	28.431855	82.802796	1205	4517	FALSE	Bodt2019b		_thewoodmaterial _thewoodmaterial	
18162	243_thewoodmaterial	the wood (material)	HruNamreiBisai	Namrei	Hrusish	go	go	g o	hrus1242	1803	27.680112	92.699998		4301	FALSE	TB	*(g)o; firewood = wood	thewoodmaterial	
18163	243_thewoodmaterial	the wood (material)	HruNamreiNabolang	Namrei	Hrusish	go	go	g o	hrus1242	1803	27.558051	92.789317		4301	FALSE	TB	*(g)o; firewood = wood	thewoodmaterial	
18164	243_thewoodmaterial	the wood (material)	HruHrusoAkaJamiri	HrusoAka	Hrusish	ʃo	ʃo	ʃ o	hrus1242	1803	27.203617	92.590615		4301	FALSE	Simon1993	*(g)o; firewood = wood	thewoodmaterial	
18165	243_thewoodmaterial	the wood (material)	HruBangru	Bangru	Hrusish	goː	goː	g oː	bang1369	1803	27.952786	93.164169		4301	FALSE	BandL2015	*(g)o; firewood = wood	thewoodmaterial	
18166	243_thewoodmaterial	the wood (material)	HruDammaiDibin	Miji	Hrusish	u	u	u	hrus1242	1803	27.444541	92.511881		4301	FALSE	TB	*(g)o; firewood = wood	thewoodmaterial	
18167	243_thewoodmaterial	the wood (material)	HruMijiNafra	Miji	Hrusish	o	o	o	hrus1242	1803	27.371831	92.544458		4301	FALSE	Simon1979	*(g)o; firewood = wood	thewoodmaterial	
18168	243_thewoodmaterial	the wood (material)	HruDammaiRurang	Miji	Hrusish	u	u	u	hrus1242	1803	27.368891	92.48215		4301	FALSE	TB	*(g)o; firewood = wood	thewoodmaterial	
18172	243_thewoodmaterial	the wood (material)	Xiahe	Xiahe	Tibetan	doŋ wo	d.o.ŋ._.w.o	d o./o ŋ + w o	amdo1237	1803	35.210549	102.524979	5966	5966	FALSE	Huang1992		_thewoodmaterial _thewoodmaterial	
